Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0303010301056";"23";"2046.4122";"2016-10-01";"";"2019-04-16"
"0303010301057";"23";"2589.626";"2016-10-01";"";"2019-04-16"
"0303010301058";"23";"1234.7118";"2016-10-01";"";"2019-04-16"
"0303010301059";"23";"3197.324";"2016-10-01";"";"2019-04-16"
"0303010301060";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303010301061";"23";"1450.452";"2016-10-01";"";"2019-04-16"
"0303010301062";"23";"2046.4122";"2016-10-01";"";"2019-04-16"
"0303010301063";"23";"2589.626";"2016-10-01";"";"2019-04-16"
"0303010301064";"23";"1234.7118";"2016-10-01";"";"2019-04-16"
"0303010301065";"23";"3197.324";"2016-10-01";"";"2019-04-16"
"0303010301066";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303010301067";"23";"3197.324";"2016-10-01";"";"2019-04-16"
"0303010301068";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303010301069";"23";"1450.452";"2016-10-01";"";"2019-04-16"
"0303010301070";"23";"2046.4122";"2016-10-01";"";"2019-04-16"
"0303010301071";"23";"2589.626";"2016-10-01";"";"2019-04-16"
"0303010301072";"23";"1234.7118";"2016-10-01";"";"2019-04-16"
"0303010301073";"23";"3197.324";"2016-10-01";"";"2019-04-16"
"0303010301074";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303010301075";"23";"1450.452";"2016-10-01";"";"2019-04-16"
"0303010301076";"23";"2046.4122";"2016-10-01";"";"2019-04-16"
"0303010301077";"23";"2589.626";"2016-10-01";"";"2019-04-16"
"0303010301078";"23";"1234.7118";"2016-10-01";"";"2019-04-16"
"0303030303001";"23";"2321.2168";"2016-10-01";"";"2019-04-16"
"0303030303002";"23";"2028.1406";"2016-10-01";"";"2019-04-16"
"0303030303003";"23";"1022.4632";"2016-10-01";"";"2019-04-16"
"0303030303004";"23";"1397.6313";"2016-10-01";"";"2019-04-16"
"0303030303005";"23";"1893.3733";"2016-10-01";"";"2019-04-16"
"0303030303006";"23";"1602.3022";"2016-10-01";"";"2019-04-16"
"0303030303007";"23";"2321.2168";"2016-10-01";"";"2019-04-16"
"0303030303008";"23";"2028.1406";"2016-10-01";"";"2019-04-16"
"0303030303009";"23";"1022.4632";"2016-10-01";"";"2019-04-16"
"0303030303010";"23";"1397.6313";"2016-10-01";"";"2019-04-16"
"0303030303011";"23";"1893.3733";"2016-10-01";"";"2019-04-16"
"0303030303012";"23";"1602.3022";"2016-10-01";"";"2019-04-16"
"0303030303013";"23";"2321.2168";"2016-10-01";"";"2019-04-16"
"0303030303014";"23";"2031.1594";"2016-10-01";"";"2019-04-16"
"0303030303015";"23";"1022.4632";"2016-10-01";"";"2019-04-16"
"0303030303016";"23";"1397.6313";"2016-10-01";"";"2019-04-16"
"0303030303017";"23";"1893.3733";"2016-10-01";"";"2019-04-16"
"0303030303018";"23";"2321.2168";"2016-10-01";"";"2019-04-16"
"0303030303019";"23";"2028.1406";"2016-10-01";"";"2019-04-16"
"0303030303020";"23";"1022.4632";"2016-10-01";"";"2019-04-16"
"0303030303021";"23";"1397.6313";"2016-10-01";"";"2019-04-16"
"0303030303022";"23";"1893.3733";"2016-10-01";"";"2019-04-16"
"0303030303023";"23";"2201.4146";"2016-10-01";"";"2019-04-16"
"0303030303024";"23";"1892.6663";"2016-10-01";"";"2019-04-16"
"0303030303025";"23";"833.0961";"2016-10-01";"";"2019-04-16"
"0303030303026";"23";"870.7615";"2016-10-01";"";"2019-04-16"
"0303030303027";"23";"1022.2403";"2016-10-01";"";"2019-04-16"
"0303030303028";"23";"1192.2917";"2016-10-01";"";"2019-04-16"
"0303030303029";"23";"2201.4146";"2016-10-01";"";"2019-04-16"
"0303030303030";"23";"1892.6663";"2016-10-01";"";"2019-04-16"
"0303030303031";"23";"833.0961";"2016-10-01";"";"2019-04-16"
"0303030303032";"23";"870.7615";"2016-10-01";"";"2019-04-16"
"0303030303033";"23";"1022.2403";"2016-10-01";"";"2019-04-16"
"0303030303034";"23";"1192.2917";"2016-10-01";"";"2019-04-16"
"0303030303035";"23";"2201.4146";"2016-10-01";"";"2019-04-16"
"0303030303036";"23";"1892.6663";"2016-10-01";"";"2019-04-16"
"0303030303037";"23";"833.0961";"2016-10-01";"";"2019-04-16"
"0303030303038";"23";"870.7615";"2016-10-01";"";"2019-04-16"
"0303030303039";"23";"1022.2403";"2016-10-01";"";"2019-04-16"
"0303030303040";"23";"2201.4146";"2016-10-01";"";"2019-04-16"
"0303030303041";"23";"1892.6663";"2016-10-01";"";"2019-04-16"
"0303030303042";"23";"833.0961";"2016-10-01";"";"2019-04-16"
"0303030303043";"23";"870.7615";"2016-10-01";"";"2019-04-16"
"0303030303044";"23";"1022.2403";"2016-10-01";"";"2019-04-16"
"0303030303045";"23";"1135.9052";"2016-10-01";"";"2019-04-16"
"0303040304001";"23";"1961.882";"2016-10-01";"";"2019-04-16"
"0303040304002";"23";"2081.6843";"2016-10-01";"";"2019-04-16"
"0303040304003";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304004";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304005";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304006";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304007";"23";"474.8663";"2016-10-01";"";"2019-04-16"
"0303040304008";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304009";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304010";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304011";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304012";"23";"261.3548";"2016-10-01";"";"2019-04-16"
"0303040304013";"23";"223.4665";"2016-10-01";"";"2019-04-16"
"0303040304014";"23";"185.5782";"2016-10-01";"";"2019-04-16"
"0303040304015";"23";"1961.882";"2016-10-01";"";"2019-04-16"
"0303040304016";"23";"2081.6843";"2016-10-01";"";"2019-04-16"
"0303040304017";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304018";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304019";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304020";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304021";"23";"474.8663";"2016-10-01";"";"2019-04-16"
"0303040304022";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304023";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304024";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304025";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304026";"23";"261.3548";"2016-10-01";"";"2019-04-16"
"0303040304027";"23";"223.4665";"2016-10-01";"";"2019-04-16"
"0303040304028";"23";"185.5782";"2016-10-01";"";"2019-04-16"
"0303040304029";"23";"1961.882";"2016-10-01";"";"2019-04-16"
"0303040304030";"23";"2138.9785";"2016-10-01";"";"2019-04-16"
"0303040304031";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304032";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304033";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304034";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304035";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303040304036";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304037";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304038";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304039";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304040";"23";"169.8286";"2016-10-01";"";"2019-04-16"
"0303040304041";"23";"223.4665";"2016-10-01";"";"2019-04-16"
"0303040304042";"23";"221.5349";"2016-10-01";"";"2019-04-16"
"0303040304043";"23";"1961.882";"2016-10-01";"";"2019-04-16"
"0303040304044";"23";"2138.9785";"2016-10-01";"";"2019-04-16"
"0303040304045";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304046";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304047";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304048";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304049";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303040304050";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304051";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304052";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304053";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304054";"23";"169.8286";"2016-10-01";"";"2019-04-16"
"0303040304055";"23";"223.4665";"2016-10-01";"";"2019-04-16"
"0303040304056";"23";"221.5349";"2016-10-01";"";"2019-04-16"
"0303040304057";"23";"2015.8787";"2016-10-01";"";"2019-04-16"
"0303040304058";"23";"2081.6843";"2016-10-01";"";"2019-04-16"
"0303040304059";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304060";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304061";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304062";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304063";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303040304064";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304065";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304066";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304067";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304068";"23";"2015.8787";"2016-10-01";"";"2019-04-16"
"0303040304069";"23";"2081.6843";"2016-10-01";"";"2019-04-16"
"0303040304070";"23";"1510.0247";"2016-10-01";"";"2019-04-16"
"0303040304071";"23";"1656.3958";"2016-10-01";"";"2019-04-16"
"0303040304072";"23";"876.9761";"2016-10-01";"";"2019-04-16"
"0303040304073";"23";"944.6397";"2016-10-01";"";"2019-04-16"
"0303040304074";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303040304075";"23";"611.5612";"2016-10-01";"";"2019-04-16"
"0303040304076";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303040304077";"23";"488.6101";"2016-10-01";"";"2019-04-16"
"0303040304078";"23";"374.9453";"2016-10-01";"";"2019-04-16"
"0303050305001";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305002";"23";"6151.049";"2016-10-01";"";"2019-04-16"
"0303050305003";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305004";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305005";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305006";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305007";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305008";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305009";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303050305010";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303050305011";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305012";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305013";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305014";"23";"6151.049";"2016-10-01";"";"2019-04-16"
"0303050305015";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305016";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305017";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305018";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305019";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305020";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305021";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303050305022";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303050305023";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305024";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305025";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305026";"23";"6151.049";"2016-10-01";"";"2019-04-16"
"0303050305027";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305028";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305029";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305030";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305031";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305032";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305033";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303050305034";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303050305035";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305036";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305037";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305038";"23";"5986.2886";"2016-10-01";"";"2019-04-16"
"0303050305039";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305040";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305041";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305042";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305043";"23";"1119.7257";"2016-10-01";"";"2019-04-16"
"0303050305044";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0303050305045";"23";"612.2855";"2016-10-01";"";"2019-04-16"
"0303050305046";"23";"467.6601";"2016-10-01";"";"2019-04-16"
"0303050305047";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305048";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305049";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305050";"23";"5986.2886";"2016-10-01";"";"2019-04-16"
"0303050305051";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305052";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305053";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305054";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305055";"23";"1119.7257";"2016-10-01";"";"2019-04-16"
"0303050305056";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0303050305057";"23";"612.2855";"2016-10-01";"";"2019-04-16"
"0303050305058";"23";"467.6601";"2016-10-01";"";"2019-04-16"
"0303050305059";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305060";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305061";"23";"5648.918";"2016-10-01";"";"2019-04-16"
"0303050305062";"23";"5986.2886";"2016-10-01";"";"2019-04-16"
"0303050305063";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305064";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305065";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305066";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305067";"23";"1119.7257";"2016-10-01";"";"2019-04-16"
"0303050305068";"23";"1012.3769";"2016-10-01";"";"2019-04-16"
"0303050305069";"23";"612.2855";"2016-10-01";"";"2019-04-16"
"0303050305070";"23";"467.6601";"2016-10-01";"";"2019-04-16"
"0303050305071";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305072";"23";"412.8335";"2016-10-01";"";"2019-04-16"
"0303050305073";"23";"5598.481";"2016-10-01";"";"2019-04-16"
"0303050305074";"23";"6096.129";"2016-10-01";"";"2019-04-16"
"0303050305075";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305076";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305077";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305078";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305079";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305080";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305081";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303050305082";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303050305083";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305084";"23";"5598.481";"2016-10-01";"";"2019-04-16"
"0303050305085";"23";"6096.129";"2016-10-01";"";"2019-04-16"
"0303050305086";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305087";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305088";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305089";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305090";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305091";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305092";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303050305093";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303050305094";"23";"526.4983";"2016-10-01";"";"2019-04-16"
"0303050305095";"23";"5598.481";"2016-10-01";"";"2019-04-16"
"0303050305096";"23";"6096.129";"2016-10-01";"";"2019-04-16"
"0303050305097";"23";"2388.001";"2016-10-01";"";"2019-04-16"
"0303050305098";"23";"3412.9158";"2016-10-01";"";"2019-04-16"
"0303050305099";"23";"867.3442";"2016-10-01";"";"2019-04-16"
"0303050305100";"23";"1889.9559";"2016-10-01";"";"2019-04-16"
"0303050305101";"23";"1099.5504";"2016-10-01";"";"2019-04-16"
"0303050305102";"23";"729.3531";"2016-10-01";"";"2019-04-16"
"0303050305103";"23";"849.8812";"2016-10-01";"";"2019-04-16"
"0303060306001";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306002";"23";"577.3875";"2016-10-01";"";"2019-04-16"
"0303060306003";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306004";"23";"509.8698";"2016-10-01";"";"2019-04-16"
"0303060306005";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0303060306006";"23";"320.7263";"2016-10-01";"";"2019-04-16"
"0303060306007";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306008";"23";"344.6347";"2016-10-01";"";"2019-04-16"
"0303060306009";"23";"295.4542";"2016-10-01";"";"2019-04-16"
"0303060306010";"23";"396.2667";"2016-10-01";"";"2019-04-16"
"0303060306011";"23";"413.3536";"2016-10-01";"";"2019-04-16"
"0303060306012";"23";"464.6142";"2016-10-01";"";"2019-04-16"
"0303060306013";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303060306014";"23";"546.6311";"2016-10-01";"";"2019-04-16"
"0303060306015";"23";"525.3375";"2016-10-01";"";"2019-04-16"
"0303060306016";"23";"504.495";"2016-10-01";"";"2019-04-16"
"0303060306017";"23";"514.4632";"2016-10-01";"";"2019-04-16"
"0303060306018";"23";"392.3041";"2016-10-01";"";"2019-04-16"
"0303060306019";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306020";"23";"561.1921";"2016-10-01";"";"2019-04-16"
"0303060306021";"23";"580.8791";"2016-10-01";"";"2019-04-16"
"0303060306022";"23";"610.4468";"2016-10-01";"";"2019-04-16"
"0303060306023";"23";"563.6437";"2016-10-01";"";"2019-04-16"
"0303060306024";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303060306025";"23";"556.8832";"2016-10-01";"";"2019-04-16"
"0303060306026";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303060306027";"23";"502.2053";"2016-10-01";"";"2019-04-16"
"0303060306028";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0303060306029";"23";"669.5823";"2016-10-01";"";"2019-04-16"
"0303060306030";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306031";"23";"577.3875";"2016-10-01";"";"2019-04-16"
"0303060306032";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306033";"23";"509.8698";"2016-10-01";"";"2019-04-16"
"0303060306034";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0303060306035";"23";"320.7263";"2016-10-01";"";"2019-04-16"
"0303060306036";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306037";"23";"344.6347";"2016-10-01";"";"2019-04-16"
"0303060306038";"23";"295.4542";"2016-10-01";"";"2019-04-16"
"0303060306039";"23";"396.2667";"2016-10-01";"";"2019-04-16"
"0303060306040";"23";"413.3536";"2016-10-01";"";"2019-04-16"
"0303060306041";"23";"464.6142";"2016-10-01";"";"2019-04-16"
"0303060306042";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303060306043";"23";"546.6311";"2016-10-01";"";"2019-04-16"
"0303060306044";"23";"525.3375";"2016-10-01";"";"2019-04-16"
"0303060306045";"23";"504.495";"2016-10-01";"";"2019-04-16"
"0303060306046";"23";"514.4632";"2016-10-01";"";"2019-04-16"
"0303060306047";"23";"392.3041";"2016-10-01";"";"2019-04-16"
"0303060306048";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306049";"23";"561.1921";"2016-10-01";"";"2019-04-16"
"0303060306050";"23";"580.8791";"2016-10-01";"";"2019-04-16"
"0303060306051";"23";"610.4468";"2016-10-01";"";"2019-04-16"
"0303060306052";"23";"563.6437";"2016-10-01";"";"2019-04-16"
"0303060306053";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303060306054";"23";"556.8832";"2016-10-01";"";"2019-04-16"
"0303060306055";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303060306056";"23";"502.2053";"2016-10-01";"";"2019-04-16"
"0303060306057";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0303060306058";"23";"669.5823";"2016-10-01";"";"2019-04-16"
"0303060306059";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306060";"23";"577.3875";"2016-10-01";"";"2019-04-16"
"0303060306061";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306062";"23";"509.8698";"2016-10-01";"";"2019-04-16"
"0303060306063";"23";"539.0535";"2016-10-01";"";"2019-04-16"
"0303060306064";"23";"320.7263";"2016-10-01";"";"2019-04-16"
"0303060306065";"23";"299.243";"2016-10-01";"";"2019-04-16"
"0303060306066";"23";"344.6347";"2016-10-01";"";"2019-04-16"
"0303060306067";"23";"295.4542";"2016-10-01";"";"2019-04-16"
"0303060306068";"23";"396.2667";"2016-10-01";"";"2019-04-16"
"0303060306069";"23";"413.3536";"2016-10-01";"";"2019-04-16"
"0303060306070";"23";"464.6142";"2016-10-01";"";"2019-04-16"
"0303060306071";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303060306072";"23";"546.6311";"2016-10-01";"";"2019-04-16"
"0303060306073";"23";"525.3375";"2016-10-01";"";"2019-04-16"
"0303060306074";"23";"504.495";"2016-10-01";"";"2019-04-16"
"0303060306075";"23";"514.4632";"2016-10-01";"";"2019-04-16"
"0303060306076";"23";"392.3041";"2016-10-01";"";"2019-04-16"
"0303060306077";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306078";"23";"561.1921";"2016-10-01";"";"2019-04-16"
"0303060306079";"23";"580.8791";"2016-10-01";"";"2019-04-16"
"0303060306080";"23";"610.4468";"2016-10-01";"";"2019-04-16"
"0303060306081";"23";"563.6437";"2016-10-01";"";"2019-04-16"
"0303060306082";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303060306083";"23";"556.8832";"2016-10-01";"";"2019-04-16"
"0303060306084";"23";"649.078";"2016-10-01";"";"2019-04-16"
"0303060306085";"23";"502.2053";"2016-10-01";"";"2019-04-16"
"0303060306086";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0303060306087";"23";"669.5823";"2016-10-01";"";"2019-04-16"
"0303060306088";"23";"413.3536";"2016-10-01";"";"2019-04-16"
"0303060306089";"23";"464.6142";"2016-10-01";"";"2019-04-16"
"0303060306090";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303060306091";"23";"541.7505";"2016-10-01";"";"2019-04-16"
"0303060306092";"23";"539.7964";"2016-10-01";"";"2019-04-16"
"0303060306093";"23";"495.405";"2016-10-01";"";"2019-04-16"
"0303060306094";"23";"500.683";"2016-10-01";"";"2019-04-16"
"0303060306095";"23";"403.1014";"2016-10-01";"";"2019-04-16"
"0303060306096";"23";"543.2137";"2016-10-01";"";"2019-04-16"
"0303060306097";"23";"546.1602";"2016-10-01";"";"2019-04-16"
"0303060306098";"23";"580.8791";"2016-10-01";"";"2019-04-16"
"0303060306099";"23";"594.0956";"2016-10-01";"";"2019-04-16"
"0303060306100";"23";"548.5461";"2016-10-01";"";"2019-04-16"
"0303060306101";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303080308001";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308002";"23";"151.1073";"2016-10-01";"";"2019-04-16"
"0303080308003";"23";"68.1246";"2016-10-01";"";"2019-04-16"
"0303080308004";"23";"56.3867";"2016-10-01";"";"2019-04-16"
"0303080308005";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308006";"23";"51.112";"2016-10-01";"";"2019-04-16"
"0303080308007";"23";"55.8832";"2016-10-01";"";"2019-04-16"
"0303080308008";"23";"32.465";"2016-10-01";"";"2019-04-16"
"0303080308009";"23";"43.5344";"2016-10-01";"";"2019-04-16"
"0303080308010";"23";"35.9567";"2016-10-01";"";"2019-04-16"
"0303080308011";"23";"39.2998";"2016-10-01";"";"2019-04-16"
"0303080308012";"23";"113.2191";"2016-10-01";"";"2019-04-16"
"0303080308013";"23";"96.5779";"2016-10-01";"";"2019-04-16"
"0303080308014";"23";"102.1497";"2016-10-01";"";"2019-04-16"
"0303080308015";"23";"95.315";"2016-10-01";"";"2019-04-16"
"0303080308016";"23";"94.464";"2016-10-01";"";"2019-04-16"
"0303080308017";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308018";"23";"51.2613";"2016-10-01";"";"2019-04-16"
"0303080308019";"23";"64.0386";"2016-10-01";"";"2019-04-16"
"0303080308020";"23";"82.6836";"2016-10-01";"";"2019-04-16"
"0303080308021";"23";"81.6455";"2016-10-01";"";"2019-04-16"
"0303080308022";"23";"97.3354";"2016-10-01";"";"2019-04-16"
"0303080308023";"23";"110.4033";"2016-10-01";"";"2019-04-16"
"0303080308024";"23";"75.4051";"2016-10-01";"";"2019-04-16"
"0303080308025";"23";"58.6897";"2016-10-01";"";"2019-04-16"
"0303080308026";"23";"67.2218";"2016-10-01";"";"2019-04-16"
"0303080308027";"23";"85.9968";"2016-10-01";"";"2019-04-16"
"0303080308028";"23";"194.9952";"2016-10-01";"";"2019-04-16"
"0303080308029";"23";"60.2498";"2016-10-01";"";"2019-04-16"
"0303080308030";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308031";"23";"59.7118";"2016-10-01";"";"2019-04-16"
"0303080308032";"23";"58.1657";"2016-10-01";"";"2019-04-16"
"0303080308033";"23";"38.2471";"2016-10-01";"";"2019-04-16"
"0303080308034";"23";"79.4586";"2016-10-01";"";"2019-04-16"
"0303080308035";"23";"52.6721";"2016-10-01";"";"2019-04-16"
"0303080308036";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308037";"23";"151.1073";"2016-10-01";"";"2019-04-16"
"0303080308038";"23";"68.1246";"2016-10-01";"";"2019-04-16"
"0303080308039";"23";"56.3867";"2016-10-01";"";"2019-04-16"
"0303080308040";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308041";"23";"51.112";"2016-10-01";"";"2019-04-16"
"0303080308042";"23";"55.8832";"2016-10-01";"";"2019-04-16"
"0303080308043";"23";"32.465";"2016-10-01";"";"2019-04-16"
"0303080308044";"23";"43.5344";"2016-10-01";"";"2019-04-16"
"0303080308045";"23";"35.9567";"2016-10-01";"";"2019-04-16"
"0303080308046";"23";"39.2998";"2016-10-01";"";"2019-04-16"
