Product_ID;ProductLabel;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0202010201008";"0201008";"23";"814.922";"2012-01-01";"";"2019-04-16"
"0202010201008";"0201008";"23";"838.7331";"2012-10-01";"";"2019-04-16"
"0202010201008";"0201008";"23";"853.8333";"2013-10-01";"";"2019-04-16"
"0202010201008";"0201008";"23";"863.4093";"2014-10-01";"";"2019-04-16"
"0202010201008";"0201008";"23";"908.0651";"2015-10-01";"";"2019-04-16"
"0202010201008";"0201008";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"814.922";"2012-01-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"838.7331";"2012-10-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"853.8333";"2013-10-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"863.4093";"2014-10-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"908.0651";"2015-10-01";"";"2019-04-16"
"0202010201009";"0201009";"23";"956.5673";"2016-10-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"462.7132";"2012-01-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"476.2331";"2012-10-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"484.807";"2013-10-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"515.5999";"2015-10-01";"";"2019-04-16"
"0202010201010";"0201010";"23";"543.1395";"2016-10-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"462.7132";"2012-01-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"476.2331";"2012-10-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"484.807";"2013-10-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"515.5999";"2015-10-01";"";"2019-04-16"
"0202010201011";"0201011";"23";"543.1395";"2016-10-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"462.7132";"2012-01-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"476.2331";"2012-10-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"484.807";"2013-10-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"515.5999";"2015-10-01";"";"2019-04-16"
"0202010201012";"0201012";"23";"543.1395";"2016-10-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"462.7132";"2012-01-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"476.2331";"2012-10-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"484.807";"2013-10-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"515.5999";"2015-10-01";"";"2019-04-16"
"0202010201013";"0201013";"23";"543.1395";"2016-10-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"645.3681";"2012-01-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"664.225";"2012-10-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"676.1835";"2013-10-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"719.1317";"2015-10-01";"";"2019-04-16"
"0202010201014";"0201014";"23";"757.5425";"2016-10-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"645.3681";"2012-01-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"664.225";"2012-10-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"676.1835";"2013-10-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"719.1317";"2015-10-01";"";"2019-04-16"
"0202010201015";"0201015";"23";"757.5425";"2016-10-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"645.3681";"2012-01-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"664.225";"2012-10-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"676.1835";"2013-10-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"719.1317";"2015-10-01";"";"2019-04-16"
"0202010201016";"0201016";"23";"757.5425";"2016-10-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"645.3681";"2012-01-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"664.225";"2012-10-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"676.1835";"2013-10-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"719.1317";"2015-10-01";"";"2019-04-16"
"0202010201017";"0201017";"23";"757.5425";"2016-10-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1018.526";"2012-01-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1048.2861";"2012-10-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1067.159";"2013-10-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1134.9403";"2015-10-01";"";"2019-04-16"
"0202010201018";"0201018";"23";"1195.5605";"2016-10-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1018.526";"2012-01-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1048.2861";"2012-10-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1067.159";"2013-10-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1134.9403";"2015-10-01";"";"2019-04-16"
"0202010201019";"0201019";"23";"1195.5605";"2016-10-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1018.526";"2012-01-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1048.2861";"2012-10-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1067.159";"2013-10-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1134.9403";"2015-10-01";"";"2019-04-16"
"0202010201020";"0201020";"23";"1195.5605";"2016-10-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1018.526";"2012-01-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1048.2861";"2012-10-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1067.159";"2013-10-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1134.9403";"2015-10-01";"";"2019-04-16"
"0202010201021";"0201021";"23";"1195.5605";"2016-10-01";"";"2019-04-16"
"0202010201022";"0201022";"23";"1455.227";"2012-01-01";"";"2019-04-16"
"0202010201022";"0201022";"23";"1454.1233";"2013-10-01";"";"2019-04-16"
"0202010201022";"0201022";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201022";"0201022";"23";"1592.3376";"2015-10-01";"";"2019-04-16"
"0202010201022";"0201022";"23";"1692.915";"2016-10-01";"";"2019-04-16"
"0202010201023";"0201023";"23";"1455.227";"2012-01-01";"";"2019-04-16"
"0202010201023";"0201023";"23";"1454.1233";"2013-10-01";"";"2019-04-16"
"0202010201023";"0201023";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201023";"0201023";"23";"1592.3376";"2015-10-01";"";"2019-04-16"
"0202010201023";"0201023";"23";"1692.915";"2016-10-01";"";"2019-04-16"
"0202010201024";"0201024";"23";"1455.227";"2012-01-01";"";"2019-04-16"
"0202010201024";"0201024";"23";"1454.1233";"2013-10-01";"";"2019-04-16"
"0202010201024";"0201024";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201024";"0201024";"23";"1592.3376";"2015-10-01";"";"2019-04-16"
"0202010201024";"0201024";"23";"1692.915";"2016-10-01";"";"2019-04-16"
"0202010201025";"0201025";"23";"1455.227";"2012-01-01";"";"2019-04-16"
"0202010201025";"0201025";"23";"1454.1233";"2013-10-01";"";"2019-04-16"
"0202010201025";"0201025";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201025";"0201025";"23";"1592.3376";"2015-10-01";"";"2019-04-16"
"0202010201025";"0201025";"23";"1692.915";"2016-10-01";"";"2019-04-16"
"0202010201026";"0201026";"23";"967.9573";"2012-01-01";"";"2019-04-16"
"0202010201026";"0201026";"23";"967.2231";"2013-10-01";"";"2019-04-16"
"0202010201026";"0201026";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201026";"0201026";"23";"1059.1577";"2015-10-01";"";"2019-04-16"
"0202010201026";"0201026";"23";"1126.0576";"2016-10-01";"";"2019-04-16"
"0202010201027";"0201027";"23";"967.9573";"2012-01-01";"";"2019-04-16"
"0202010201027";"0201027";"23";"967.2231";"2013-10-01";"";"2019-04-16"
"0202010201027";"0201027";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201027";"0201027";"23";"1059.1577";"2015-10-01";"";"2019-04-16"
"0202010201027";"0201027";"23";"1126.0576";"2016-10-01";"";"2019-04-16"
"0202010201028";"0201028";"23";"967.9573";"2012-01-01";"";"2019-04-16"
"0202010201028";"0201028";"23";"967.2231";"2013-10-01";"";"2019-04-16"
"0202010201028";"0201028";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201028";"0201028";"23";"1059.1577";"2015-10-01";"";"2019-04-16"
"0202010201028";"0201028";"23";"1126.0576";"2016-10-01";"";"2019-04-16"
"0202010201029";"0201029";"23";"967.9573";"2012-01-01";"";"2019-04-16"
"0202010201029";"0201029";"23";"967.2231";"2013-10-01";"";"2019-04-16"
"0202010201029";"0201029";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201029";"0201029";"23";"1059.1577";"2015-10-01";"";"2019-04-16"
"0202010201029";"0201029";"23";"1126.0576";"2016-10-01";"";"2019-04-16"
"0202010201030";"0201030";"23";"6081.03";"2012-01-01";"";"2019-04-16"
"0202010201030";"0201030";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201030";"0201030";"23";"6592.9355";"2015-10-01";"";"2019-04-16"
"0202010201030";"0201030";"23";"6946.8047";"2016-10-01";"";"2019-04-16"
"0202010201031";"0201031";"23";"6081.03";"2012-01-01";"";"2019-04-16"
"0202010201031";"0201031";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201031";"0201031";"23";"6592.9355";"2015-10-01";"";"2019-04-16"
"0202010201031";"0201031";"23";"6946.8047";"2016-10-01";"";"2019-04-16"
"0202010201032";"0201032";"23";"6081.03";"2012-01-01";"";"2019-04-16"
"0202010201032";"0201032";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201032";"0201032";"23";"6592.9355";"2015-10-01";"";"2019-04-16"
"0202010201032";"0201032";"23";"6946.8047";"2016-10-01";"";"2019-04-16"
"0202010201033";"0201033";"23";"6081.03";"2012-01-01";"";"2019-04-16"
"0202010201033";"0201033";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201033";"0201033";"23";"6592.9355";"2015-10-01";"";"2019-04-16"
"0202010201033";"0201033";"23";"6946.8047";"2016-10-01";"";"2019-04-16"
"0202010201034";"0201034";"23";"2484.7654";"2012-01-01";"";"2019-04-16"
"0202010201034";"0201034";"23";"2482.8809";"2013-10-01";"";"2019-04-16"
"0202010201034";"0201034";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201034";"0201034";"23";"2718.8787";"2015-10-01";"";"2019-04-16"
"0202010201034";"0201034";"23";"2890.612";"2016-10-01";"";"2019-04-16"
"0202010201035";"0201035";"23";"2484.7654";"2012-01-01";"";"2019-04-16"
"0202010201035";"0201035";"23";"2482.8809";"2013-10-01";"";"2019-04-16"
"0202010201035";"0201035";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201035";"0201035";"23";"2718.8787";"2015-10-01";"";"2019-04-16"
"0202010201035";"0201035";"23";"2890.612";"2016-10-01";"";"2019-04-16"
"0202010201036";"0201036";"23";"2484.7654";"2012-01-01";"";"2019-04-16"
"0202010201036";"0201036";"23";"2482.8809";"2013-10-01";"";"2019-04-16"
"0202010201036";"0201036";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201036";"0201036";"23";"2718.8787";"2015-10-01";"";"2019-04-16"
"0202010201036";"0201036";"23";"2890.612";"2016-10-01";"";"2019-04-16"
"0202010201037";"0201037";"23";"2484.7654";"2012-01-01";"";"2019-04-16"
"0202010201037";"0201037";"23";"2482.8809";"2013-10-01";"";"2019-04-16"
"0202010201037";"0201037";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201037";"0201037";"23";"2718.8787";"2015-10-01";"";"2019-04-16"
"0202010201037";"0201037";"23";"2890.612";"2016-10-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1367.8235";"2012-01-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1407.7897";"2012-10-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1433.1349";"2013-10-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1524.1614";"2015-10-01";"";"2019-04-16"
"0202010201038";"0201038";"23";"1605.571";"2016-10-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1367.8235";"2012-01-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1407.7897";"2012-10-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1433.1349";"2013-10-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1524.1614";"2015-10-01";"";"2019-04-16"
"0202010201039";"0201039";"23";"1605.571";"2016-10-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1367.8235";"2012-01-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1407.7897";"2012-10-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1433.1349";"2013-10-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1524.1614";"2015-10-01";"";"2019-04-16"
"0202010201040";"0201040";"23";"1605.571";"2016-10-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1367.8235";"2012-01-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1407.7897";"2012-10-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1433.1349";"2013-10-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1524.1614";"2015-10-01";"";"2019-04-16"
"0202010201041";"0201041";"23";"1605.571";"2016-10-01";"";"2019-04-16"
"0202010201042";"0201042";"23";"3201.5247";"2012-01-01";"";"2019-04-16"
"0202010201042";"0201042";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201042";"0201042";"23";"3471.0315";"2015-10-01";"";"2019-04-16"
"0202010201042";"0201042";"23";"3657.3354";"2016-10-01";"";"2019-04-16"
"0202010201043";"0201043";"23";"3201.5247";"2012-01-01";"";"2019-04-16"
"0202010201043";"0201043";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201043";"0201043";"23";"3471.0315";"2015-10-01";"";"2019-04-16"
"0202010201043";"0201043";"23";"3657.3354";"2016-10-01";"";"2019-04-16"
"0202010201044";"0201044";"23";"3201.5247";"2012-01-01";"";"2019-04-16"
"0202010201044";"0201044";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201044";"0201044";"23";"3471.0315";"2015-10-01";"";"2019-04-16"
"0202010201044";"0201044";"23";"3657.3354";"2016-10-01";"";"2019-04-16"
"0202010201045";"0201045";"23";"3201.5247";"2012-01-01";"";"2019-04-16"
"0202010201045";"0201045";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201045";"0201045";"23";"3471.0315";"2015-10-01";"";"2019-04-16"
"0202010201045";"0201045";"23";"3657.3354";"2016-10-01";"";"2019-04-16"
"0202010201046";"0201046";"23";"3338.7373";"2012-01-01";"";"2019-04-16"
"0202010201046";"0201046";"23";"3336.205";"2013-10-01";"";"2019-04-16"
"0202010201046";"0201046";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201046";"0201046";"23";"3653.3113";"2015-10-01";"";"2019-04-16"
"0202010201046";"0201046";"23";"3884.067";"2016-10-01";"";"2019-04-16"
"0202010201047";"0201047";"23";"3338.7373";"2012-01-01";"";"2019-04-16"
"0202010201047";"0201047";"23";"3336.205";"2013-10-01";"";"2019-04-16"
"0202010201047";"0201047";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201047";"0201047";"23";"3653.3113";"2015-10-01";"";"2019-04-16"
"0202010201047";"0201047";"23";"3884.067";"2016-10-01";"";"2019-04-16"
"0202010201048";"0201048";"23";"3338.7373";"2012-01-01";"";"2019-04-16"
"0202010201048";"0201048";"23";"3336.205";"2013-10-01";"";"2019-04-16"
"0202010201048";"0201048";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201048";"0201048";"23";"3653.3113";"2015-10-01";"";"2019-04-16"
"0202010201048";"0201048";"23";"3884.067";"2016-10-01";"";"2019-04-16"
"0202010201049";"0201049";"23";"3338.7373";"2012-01-01";"";"2019-04-16"
"0202010201049";"0201049";"23";"3336.205";"2013-10-01";"";"2019-04-16"
"0202010201049";"0201049";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201049";"0201049";"23";"3653.3113";"2015-10-01";"";"2019-04-16"
"0202010201049";"0201049";"23";"3884.067";"2016-10-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2463.6265";"2012-01-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2535.6108";"2012-10-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2581.261";"2013-10-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2610.2107";"2014-10-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2745.2114";"2015-10-01";"";"2019-04-16"
"0202010201050";"0201050";"23";"2891.8406";"2016-10-01";"";"2019-04-16"
"0202020202001";"0202001";"23";"346.3229";"2012-01-01";"";"2019-04-16"
"0202020202001";"0202001";"23";"346.7309";"2014-10-01";"";"2019-04-16"
"0202020202001";"0202001";"23";"375.4766";"2015-10-01";"";"2019-04-16"
"0202020202001";"0202001";"23";"395.6299";"2016-10-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"222.6542";"2012-01-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"229.1599";"2012-10-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"233.2856";"2013-10-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"235.902";"2014-10-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"248.1029";"2015-10-01";"";"2019-04-16"
"0202020202002";"0202002";"23";"261.3548";"2016-10-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"375.4363";"2012-01-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"397.7745";"2014-10-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0202020202003";"0202003";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"346.3229";"2012-01-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"356.442";"2012-10-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"362.8593";"2013-10-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"366.9288";"2014-10-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"385.9065";"2015-10-01";"";"2019-04-16"
"0202020202004";"0202004";"23";"406.5188";"2016-10-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"317.2728";"2012-01-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"326.5431";"2012-10-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"332.4221";"2013-10-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"336.1503";"2014-10-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"353.5361";"2015-10-01";"";"2019-04-16"
"0202020202005";"0202005";"23";"372.4194";"2016-10-01";"";"2019-04-16"
"0202020202006";"0202006";"23";"288.1594";"2012-01-01";"";"2019-04-16"
"0202020202006";"0202006";"23";"287.9408";"2013-10-01";"";"2019-04-16"
"0202020202006";"0202006";"23";"302.5037";"2014-10-01";"";"2019-04-16"
"0202020202006";"0202006";"23";"315.3096";"2015-10-01";"";"2019-04-16"
"0202020202006";"0202006";"23";"335.2256";"2016-10-01";"";"2019-04-16"
"0202020202007";"0202007";"23";"354.3607";"2012-01-01";"";"2019-04-16"
"0202020202007";"0202007";"23";"354.7782";"2014-10-01";"";"2019-04-16"
"0202020202007";"0202007";"23";"384.1911";"2015-10-01";"";"2019-04-16"
"0202020202007";"0202007";"23";"404.8121";"2016-10-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"290.0581";"2012-01-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"298.5332";"2012-10-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"303.9079";"2013-10-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"307.3163";"2014-10-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"323.2108";"2015-10-01";"";"2019-04-16"
"0202020202008";"0202008";"23";"340.4744";"2016-10-01";"";"2019-04-16"
"0202020202009";"0202009";"23";"272.4002";"2012-01-01";"";"2019-04-16"
"0202020202009";"0202009";"23";"272.1936";"2013-10-01";"";"2019-04-16"
"0202020202009";"0202009";"23";"285.96";"2014-10-01";"";"2019-04-16"
"0202020202009";"0202009";"23";"298.0656";"2015-10-01";"";"2019-04-16"
"0202020202009";"0202009";"23";"316.8924";"2016-10-01";"";"2019-04-16"
"0202020202010";"0202010";"23";"340.247";"2012-01-01";"";"2019-04-16"
"0202020202010";"0202010";"23";"340.6479";"2014-10-01";"";"2019-04-16"
"0202020202010";"0202010";"23";"368.8893";"2015-10-01";"";"2019-04-16"
"0202020202010";"0202010";"23";"388.689";"2016-10-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"369.3604";"2012-01-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"380.1527";"2012-10-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"386.9968";"2013-10-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"391.3371";"2014-10-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"411.5772";"2015-10-01";"";"2019-04-16"
"0202020202011";"0202011";"23";"433.5606";"2016-10-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"183.6043";"2012-01-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"188.969";"2012-10-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"192.3711";"2013-10-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"194.5286";"2014-10-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"204.5897";"2015-10-01";"";"2019-04-16"
"0202020202012";"0202012";"23";"215.5174";"2016-10-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"212.9709";"2012-01-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"219.1936";"2012-10-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"223.1399";"2013-10-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"225.6425";"2014-10-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"237.3128";"2015-10-01";"";"2019-04-16"
"0202020202013";"0202013";"23";"249.9883";"2016-10-01";"";"2019-04-16"
"0202020202014";"0202014";"23";"346.3229";"2012-01-01";"";"2019-04-16"
"0202020202014";"0202014";"23";"346.7309";"2014-10-01";"";"2019-04-16"
"0202020202014";"0202014";"23";"375.4766";"2015-10-01";"";"2019-04-16"
"0202020202014";"0202014";"23";"395.6299";"2016-10-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"222.6542";"2012-01-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"229.1599";"2012-10-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"233.2856";"2013-10-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"235.902";"2014-10-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"248.1029";"2015-10-01";"";"2019-04-16"
"0202020202015";"0202015";"23";"261.3548";"2016-10-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"375.4363";"2012-01-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"397.7745";"2014-10-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0202020202016";"0202016";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"346.3229";"2012-01-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"356.442";"2012-10-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"362.8593";"2013-10-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"366.9288";"2014-10-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"385.9065";"2015-10-01";"";"2019-04-16"
"0202020202017";"0202017";"23";"406.5188";"2016-10-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"317.2728";"2012-01-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"326.5431";"2012-10-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"332.4221";"2013-10-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"336.1503";"2014-10-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"353.5361";"2015-10-01";"";"2019-04-16"
"0202020202018";"0202018";"23";"372.4194";"2016-10-01";"";"2019-04-16"
"0202020202019";"0202019";"23";"288.1594";"2012-01-01";"";"2019-04-16"
"0202020202019";"0202019";"23";"287.9408";"2013-10-01";"";"2019-04-16"
"0202020202019";"0202019";"23";"302.5037";"2014-10-01";"";"2019-04-16"
"0202020202019";"0202019";"23";"315.3096";"2015-10-01";"";"2019-04-16"
"0202020202019";"0202019";"23";"335.2256";"2016-10-01";"";"2019-04-16"
"0202020202020";"0202020";"23";"354.3607";"2012-01-01";"";"2019-04-16"
"0202020202020";"0202020";"23";"354.7782";"2014-10-01";"";"2019-04-16"
"0202020202020";"0202020";"23";"384.1911";"2015-10-01";"";"2019-04-16"
"0202020202020";"0202020";"23";"404.8121";"2016-10-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"290.0581";"2012-01-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"298.5332";"2012-10-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"303.9079";"2013-10-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"307.3163";"2014-10-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"323.2108";"2015-10-01";"";"2019-04-16"
"0202020202021";"0202021";"23";"340.4744";"2016-10-01";"";"2019-04-16"
"0202020202022";"0202022";"23";"272.4002";"2012-01-01";"";"2019-04-16"
"0202020202022";"0202022";"23";"272.1936";"2013-10-01";"";"2019-04-16"
"0202020202022";"0202022";"23";"285.96";"2014-10-01";"";"2019-04-16"
"0202020202022";"0202022";"23";"298.0656";"2015-10-01";"";"2019-04-16"
"0202020202022";"0202022";"23";"316.8924";"2016-10-01";"";"2019-04-16"
"0202020202023";"0202023";"23";"340.247";"2012-01-01";"";"2019-04-16"
"0202020202023";"0202023";"23";"340.6479";"2014-10-01";"";"2019-04-16"
