Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0303010301055";"23";"1376.9076";"2015-10-01";"";"2019-04-16"
"0303010301056";"23";"1942.65";"2015-10-01";"";"2019-04-16"
"0303010301057";"23";"2458.3203";"2015-10-01";"";"2019-04-16"
"0303010301058";"23";"1172.1064";"2015-10-01";"";"2019-04-16"
"0303010301059";"23";"3035.2056";"2015-10-01";"";"2019-04-16"
"0303010301060";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303010301061";"23";"1376.9076";"2015-10-01";"";"2019-04-16"
"0303010301062";"23";"1942.65";"2015-10-01";"";"2019-04-16"
"0303010301063";"23";"2458.3203";"2015-10-01";"";"2019-04-16"
"0303010301064";"23";"1172.1064";"2015-10-01";"";"2019-04-16"
"0303010301065";"23";"3035.2056";"2015-10-01";"";"2019-04-16"
"0303010301066";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303010301067";"23";"3035.2056";"2015-10-01";"";"2019-04-16"
"0303010301068";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303010301069";"23";"1376.9076";"2015-10-01";"";"2019-04-16"
"0303010301070";"23";"1942.65";"2015-10-01";"";"2019-04-16"
"0303010301071";"23";"2458.3203";"2015-10-01";"";"2019-04-16"
"0303010301072";"23";"1172.1064";"2015-10-01";"";"2019-04-16"
"0303010301073";"23";"3035.2056";"2015-10-01";"";"2019-04-16"
"0303010301074";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303010301075";"23";"1376.9076";"2015-10-01";"";"2019-04-16"
"0303010301076";"23";"1942.65";"2015-10-01";"";"2019-04-16"
"0303010301077";"23";"2458.3203";"2015-10-01";"";"2019-04-16"
"0303010301078";"23";"1172.1064";"2015-10-01";"";"2019-04-16"
"0303030303001";"23";"2202.9746";"2015-10-01";"";"2019-04-16"
"0303030303002";"23";"1907.6473";"2015-10-01";"";"2019-04-16"
"0303030303003";"23";"970.6197";"2015-10-01";"";"2019-04-16"
"0303030303004";"23";"1326.7653";"2015-10-01";"";"2019-04-16"
"0303030303005";"23";"1797.3708";"2015-10-01";"";"2019-04-16"
"0303030303006";"23";"1521.0583";"2015-10-01";"";"2019-04-16"
"0303030303007";"23";"2202.9746";"2015-10-01";"";"2019-04-16"
"0303030303008";"23";"1907.6473";"2015-10-01";"";"2019-04-16"
"0303030303009";"23";"970.6197";"2015-10-01";"";"2019-04-16"
"0303030303010";"23";"1326.7653";"2015-10-01";"";"2019-04-16"
"0303030303011";"23";"1797.3708";"2015-10-01";"";"2019-04-16"
"0303030303012";"23";"1521.0583";"2015-10-01";"";"2019-04-16"
"0303030303013";"23";"2202.9746";"2015-10-01";"";"2019-04-16"
"0303030303014";"23";"1910.4866";"2015-10-01";"";"2019-04-16"
"0303030303015";"23";"970.6197";"2015-10-01";"";"2019-04-16"
"0303030303016";"23";"1326.7653";"2015-10-01";"";"2019-04-16"
"0303030303017";"23";"1797.3708";"2015-10-01";"";"2019-04-16"
"0303030303018";"23";"2202.9746";"2015-10-01";"";"2019-04-16"
"0303030303019";"23";"1907.6473";"2015-10-01";"";"2019-04-16"
"0303030303020";"23";"970.6197";"2015-10-01";"";"2019-04-16"
"0303030303021";"23";"1326.7653";"2015-10-01";"";"2019-04-16"
"0303030303022";"23";"1797.3708";"2015-10-01";"";"2019-04-16"
"0303030303023";"23";"2089.275";"2015-10-01";"";"2019-04-16"
"0303030303024";"23";"1780.2216";"2015-10-01";"";"2019-04-16"
"0303030303025";"23";"790.8545";"2015-10-01";"";"2019-04-16"
"0303030303026";"23";"826.61";"2015-10-01";"";"2019-04-16"
"0303030303027";"23";"970.4082";"2015-10-01";"";"2019-04-16"
"0303030303028";"23";"1131.8373";"2015-10-01";"";"2019-04-16"
"0303030303029";"23";"2089.275";"2015-10-01";"";"2019-04-16"
"0303030303030";"23";"1780.2216";"2015-10-01";"";"2019-04-16"
"0303030303031";"23";"790.8545";"2015-10-01";"";"2019-04-16"
"0303030303032";"23";"826.61";"2015-10-01";"";"2019-04-16"
"0303030303033";"23";"970.4082";"2015-10-01";"";"2019-04-16"
"0303030303034";"23";"1131.8373";"2015-10-01";"";"2019-04-16"
"0303030303035";"23";"2089.275";"2015-10-01";"";"2019-04-16"
"0303030303036";"23";"1780.2216";"2015-10-01";"";"2019-04-16"
"0303030303037";"23";"790.8545";"2015-10-01";"";"2019-04-16"
"0303030303038";"23";"826.61";"2015-10-01";"";"2019-04-16"
"0303030303039";"23";"970.4082";"2015-10-01";"";"2019-04-16"
"0303030303040";"23";"2089.275";"2015-10-01";"";"2019-04-16"
"0303030303041";"23";"1780.2216";"2015-10-01";"";"2019-04-16"
"0303030303042";"23";"790.8545";"2015-10-01";"";"2019-04-16"
"0303030303043";"23";"826.61";"2015-10-01";"";"2019-04-16"
"0303030303044";"23";"970.4082";"2015-10-01";"";"2019-04-16"
"0303030303045";"23";"1078.3097";"2015-10-01";"";"2019-04-16"
"0303040304001";"23";"1861.944";"2015-10-01";"";"2019-04-16"
"0303040304002";"23";"1975.6437";"2015-10-01";"";"2019-04-16"
"0303040304003";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304004";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304005";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304006";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304007";"23";"450.7884";"2015-10-01";"";"2019-04-16"
"0303040304008";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304009";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304010";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304011";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304012";"23";"248.1029";"2015-10-01";"";"2019-04-16"
"0303040304013";"23";"212.1357";"2015-10-01";"";"2019-04-16"
"0303040304014";"23";"176.1686";"2015-10-01";"";"2019-04-16"
"0303040304015";"23";"1861.944";"2015-10-01";"";"2019-04-16"
"0303040304016";"23";"1975.6437";"2015-10-01";"";"2019-04-16"
"0303040304017";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304018";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304019";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304020";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304021";"23";"450.7884";"2015-10-01";"";"2019-04-16"
"0303040304022";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304023";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304024";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304025";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304026";"23";"248.1029";"2015-10-01";"";"2019-04-16"
"0303040304027";"23";"212.1357";"2015-10-01";"";"2019-04-16"
"0303040304028";"23";"176.1686";"2015-10-01";"";"2019-04-16"
"0303040304029";"23";"1861.944";"2015-10-01";"";"2019-04-16"
"0303040304030";"23";"2030.5227";"2015-10-01";"";"2019-04-16"
"0303040304031";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304032";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304033";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304034";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304035";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303040304036";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304037";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304038";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304039";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304040";"23";"161.2175";"2015-10-01";"";"2019-04-16"
"0303040304041";"23";"212.1357";"2015-10-01";"";"2019-04-16"
"0303040304042";"23";"210.3021";"2015-10-01";"";"2019-04-16"
"0303040304043";"23";"1861.944";"2015-10-01";"";"2019-04-16"
"0303040304044";"23";"2030.5227";"2015-10-01";"";"2019-04-16"
"0303040304045";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304046";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304047";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304048";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304049";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303040304050";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304051";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304052";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304053";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304054";"23";"161.2175";"2015-10-01";"";"2019-04-16"
"0303040304055";"23";"212.1357";"2015-10-01";"";"2019-04-16"
"0303040304056";"23";"210.3021";"2015-10-01";"";"2019-04-16"
"0303040304057";"23";"1913.6647";"2015-10-01";"";"2019-04-16"
"0303040304058";"23";"1975.6437";"2015-10-01";"";"2019-04-16"
"0303040304059";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304060";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304061";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304062";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304063";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303040304064";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304065";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304066";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304067";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304068";"23";"1913.6647";"2015-10-01";"";"2019-04-16"
"0303040304069";"23";"1975.6437";"2015-10-01";"";"2019-04-16"
"0303040304070";"23";"1420.3129";"2015-10-01";"";"2019-04-16"
"0303040304071";"23";"1557.9882";"2015-10-01";"";"2019-04-16"
"0303040304072";"23";"824.8743";"2015-10-01";"";"2019-04-16"
"0303040304073";"23";"888.5179";"2015-10-01";"";"2019-04-16"
"0303040304074";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303040304075";"23";"580.5523";"2015-10-01";"";"2019-04-16"
"0303040304076";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303040304077";"23";"463.8354";"2015-10-01";"";"2019-04-16"
"0303040304078";"23";"355.9339";"2015-10-01";"";"2019-04-16"
"0303050305001";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305002";"23";"5839.163";"2015-10-01";"";"2019-04-16"
"0303050305003";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305004";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305005";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305006";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305007";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305008";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305009";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303050305010";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303050305011";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305012";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305013";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305014";"23";"5839.163";"2015-10-01";"";"2019-04-16"
"0303050305015";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305016";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305017";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305018";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305019";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305020";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305021";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303050305022";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303050305023";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305024";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305025";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305026";"23";"5839.163";"2015-10-01";"";"2019-04-16"
"0303050305027";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305028";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305029";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305030";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305031";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305032";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305033";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303050305034";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303050305035";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305036";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305037";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305038";"23";"5681.348";"2015-10-01";"";"2019-04-16"
"0303050305039";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305040";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305041";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305042";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305043";"23";"1053.2019";"2015-10-01";"";"2019-04-16"
"0303050305044";"23";"952.2308";"2015-10-01";"";"2019-04-16"
"0303050305045";"23";"575.9092";"2015-10-01";"";"2019-04-16"
"0303050305046";"23";"443.9476";"2015-10-01";"";"2019-04-16"
"0303050305047";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305048";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305049";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305050";"23";"5681.348";"2015-10-01";"";"2019-04-16"
"0303050305051";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305052";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305053";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305054";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305055";"23";"1053.2019";"2015-10-01";"";"2019-04-16"
"0303050305056";"23";"952.2308";"2015-10-01";"";"2019-04-16"
"0303050305057";"23";"575.9092";"2015-10-01";"";"2019-04-16"
"0303050305058";"23";"443.9476";"2015-10-01";"";"2019-04-16"
"0303050305059";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305060";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305061";"23";"5362.4927";"2015-10-01";"";"2019-04-16"
"0303050305062";"23";"5681.348";"2015-10-01";"";"2019-04-16"
"0303050305063";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305064";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305065";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305066";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305067";"23";"1053.2019";"2015-10-01";"";"2019-04-16"
"0303050305068";"23";"952.2308";"2015-10-01";"";"2019-04-16"
"0303050305069";"23";"575.9092";"2015-10-01";"";"2019-04-16"
"0303050305070";"23";"443.9476";"2015-10-01";"";"2019-04-16"
"0303050305071";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305072";"23";"391.901";"2015-10-01";"";"2019-04-16"
"0303050305073";"23";"5265.871";"2015-10-01";"";"2019-04-16"
"0303050305074";"23";"5733.953";"2015-10-01";"";"2019-04-16"
"0303050305075";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305076";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305077";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305078";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305079";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305080";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305081";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303050305082";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303050305083";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305084";"23";"5265.871";"2015-10-01";"";"2019-04-16"
"0303050305085";"23";"5733.953";"2015-10-01";"";"2019-04-16"
"0303050305086";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305087";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305088";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305089";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305090";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305091";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305092";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303050305093";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303050305094";"23";"499.8025";"2015-10-01";"";"2019-04-16"
"0303050305095";"23";"5265.871";"2015-10-01";"";"2019-04-16"
"0303050305096";"23";"5733.953";"2015-10-01";"";"2019-04-16"
"0303050305097";"23";"2266.9187";"2015-10-01";"";"2019-04-16"
"0303050305098";"23";"3239.8657";"2015-10-01";"";"2019-04-16"
"0303050305099";"23";"823.3659";"2015-10-01";"";"2019-04-16"
"0303050305100";"23";"1794.1267";"2015-10-01";"";"2019-04-16"
"0303050305101";"23";"1043.5396";"2015-10-01";"";"2019-04-16"
"0303050305102";"23";"686.0217";"2015-10-01";"";"2019-04-16"
"0303050305103";"23";"799.3891";"2015-10-01";"";"2019-04-16"
"0303060306001";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306002";"23";"548.1114";"2015-10-01";"";"2019-04-16"
"0303060306003";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306004";"23";"479.5781";"2015-10-01";"";"2019-04-16"
"0303060306005";"23";"511.7211";"2015-10-01";"";"2019-04-16"
"0303060306006";"23";"304.3886";"2015-10-01";"";"2019-04-16"
"0303060306007";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306008";"23";"327.1601";"2015-10-01";"";"2019-04-16"
"0303060306009";"23";"280.4734";"2015-10-01";"";"2019-04-16"
"0303060306010";"23";"376.1742";"2015-10-01";"";"2019-04-16"
"0303060306011";"23";"392.3947";"2015-10-01";"";"2019-04-16"
"0303060306012";"23";"441.0562";"2015-10-01";"";"2019-04-16"
"0303060306013";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0303060306014";"23";"518.9145";"2015-10-01";"";"2019-04-16"
"0303060306015";"23";"498.5769";"2015-10-01";"";"2019-04-16"
"0303060306016";"23";"474.5226";"2015-10-01";"";"2019-04-16"
"0303060306017";"23";"488.3777";"2015-10-01";"";"2019-04-16"
"0303060306018";"23";"372.3202";"2015-10-01";"";"2019-04-16"
"0303060306019";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306020";"23";"532.7372";"2015-10-01";"";"2019-04-16"
"0303060306021";"23";"551.426";"2015-10-01";"";"2019-04-16"
"0303060306022";"23";"579.4945";"2015-10-01";"";"2019-04-16"
"0303060306023";"23";"535.0644";"2015-10-01";"";"2019-04-16"
"0303060306024";"23";"366.724";"2015-10-01";"";"2019-04-16"
"0303060306025";"23";"528.6468";"2015-10-01";"";"2019-04-16"
"0303060306026";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303060306027";"23";"476.7412";"2015-10-01";"";"2019-04-16"
"0303060306028";"23";"609.6787";"2015-10-01";"";"2019-04-16"
"0303060306029";"23";"635.6315";"2015-10-01";"";"2019-04-16"
"0303060306030";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306031";"23";"548.1114";"2015-10-01";"";"2019-04-16"
"0303060306032";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306033";"23";"479.5781";"2015-10-01";"";"2019-04-16"
"0303060306034";"23";"511.7211";"2015-10-01";"";"2019-04-16"
"0303060306035";"23";"304.3886";"2015-10-01";"";"2019-04-16"
"0303060306036";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306037";"23";"327.1601";"2015-10-01";"";"2019-04-16"
"0303060306038";"23";"280.4734";"2015-10-01";"";"2019-04-16"
"0303060306039";"23";"376.1742";"2015-10-01";"";"2019-04-16"
"0303060306040";"23";"392.3947";"2015-10-01";"";"2019-04-16"
"0303060306041";"23";"441.0562";"2015-10-01";"";"2019-04-16"
"0303060306042";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0303060306043";"23";"518.9145";"2015-10-01";"";"2019-04-16"
"0303060306044";"23";"498.5769";"2015-10-01";"";"2019-04-16"
"0303060306045";"23";"474.5226";"2015-10-01";"";"2019-04-16"
"0303060306046";"23";"488.3777";"2015-10-01";"";"2019-04-16"
"0303060306047";"23";"372.3202";"2015-10-01";"";"2019-04-16"
"0303060306048";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306049";"23";"532.7372";"2015-10-01";"";"2019-04-16"
"0303060306050";"23";"551.426";"2015-10-01";"";"2019-04-16"
"0303060306051";"23";"579.4945";"2015-10-01";"";"2019-04-16"
"0303060306052";"23";"535.0644";"2015-10-01";"";"2019-04-16"
"0303060306053";"23";"366.724";"2015-10-01";"";"2019-04-16"
"0303060306054";"23";"528.6468";"2015-10-01";"";"2019-04-16"
"0303060306055";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303060306056";"23";"476.7412";"2015-10-01";"";"2019-04-16"
"0303060306057";"23";"609.6787";"2015-10-01";"";"2019-04-16"
"0303060306058";"23";"635.6315";"2015-10-01";"";"2019-04-16"
"0303060306059";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306060";"23";"548.1114";"2015-10-01";"";"2019-04-16"
"0303060306061";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306062";"23";"479.5781";"2015-10-01";"";"2019-04-16"
"0303060306063";"23";"511.7211";"2015-10-01";"";"2019-04-16"
"0303060306064";"23";"304.3886";"2015-10-01";"";"2019-04-16"
"0303060306065";"23";"284.0701";"2015-10-01";"";"2019-04-16"
"0303060306066";"23";"327.1601";"2015-10-01";"";"2019-04-16"
"0303060306067";"23";"280.4734";"2015-10-01";"";"2019-04-16"
"0303060306068";"23";"376.1742";"2015-10-01";"";"2019-04-16"
"0303060306069";"23";"392.3947";"2015-10-01";"";"2019-04-16"
"0303060306070";"23";"441.0562";"2015-10-01";"";"2019-04-16"
"0303060306071";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0303060306072";"23";"518.9145";"2015-10-01";"";"2019-04-16"
"0303060306073";"23";"498.5769";"2015-10-01";"";"2019-04-16"
"0303060306074";"23";"474.5226";"2015-10-01";"";"2019-04-16"
"0303060306075";"23";"488.3777";"2015-10-01";"";"2019-04-16"
"0303060306076";"23";"372.3202";"2015-10-01";"";"2019-04-16"
"0303060306077";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306078";"23";"532.7372";"2015-10-01";"";"2019-04-16"
"0303060306079";"23";"551.426";"2015-10-01";"";"2019-04-16"
"0303060306080";"23";"579.4945";"2015-10-01";"";"2019-04-16"
"0303060306081";"23";"535.0644";"2015-10-01";"";"2019-04-16"
"0303060306082";"23";"366.724";"2015-10-01";"";"2019-04-16"
"0303060306083";"23";"528.6468";"2015-10-01";"";"2019-04-16"
"0303060306084";"23";"616.1669";"2015-10-01";"";"2019-04-16"
"0303060306085";"23";"476.7412";"2015-10-01";"";"2019-04-16"
"0303060306086";"23";"609.6787";"2015-10-01";"";"2019-04-16"
"0303060306087";"23";"635.6315";"2015-10-01";"";"2019-04-16"
"0303060306088";"23";"392.3947";"2015-10-01";"";"2019-04-16"
"0303060306089";"23";"441.0562";"2015-10-01";"";"2019-04-16"
"0303060306090";"23";"418.3475";"2015-10-01";"";"2019-04-16"
"0303060306091";"23";"509.5647";"2015-10-01";"";"2019-04-16"
"0303060306092";"23";"512.4263";"2015-10-01";"";"2019-04-16"
"0303060306093";"23";"470.1692";"2015-10-01";"";"2019-04-16"
"0303060306094";"23";"475.1783";"2015-10-01";"";"2019-04-16"
"0303060306095";"23";"382.6624";"2015-10-01";"";"2019-04-16"
"0303060306096";"23";"515.6704";"2015-10-01";"";"2019-04-16"
"0303060306097";"23";"518.3389";"2015-10-01";"";"2019-04-16"
"0303060306098";"23";"551.426";"2015-10-01";"";"2019-04-16"
"0303060306099";"23";"563.8325";"2015-10-01";"";"2019-04-16"
"0303060306100";"23";"520.6032";"2015-10-01";"";"2019-04-16"
"0303060306101";"23";"366.724";"2015-10-01";"";"2019-04-16"
"0303080308001";"23";"46.5457";"2015-10-01";"";"2019-04-16"
"0303080308002";"23";"143.4455";"2015-10-01";"";"2019-04-16"
"0303080308003";"23";"64.6704";"2015-10-01";"";"2019-04-16"
"0303080308004";"23";"53.5276";"2015-10-01";"";"2019-04-16"
"0303080308005";"23";"46.5457";"2015-10-01";"";"2019-04-16"
"0303080308006";"23";"48.5204";"2015-10-01";"";"2019-04-16"
"0303080308007";"23";"52.5631";"2015-10-01";"";"2019-04-16"
"0303080308008";"23";"30.8189";"2015-10-01";"";"2019-04-16"
"0303080308009";"23";"41.327";"2015-10-01";"";"2019-04-16"
"0303080308010";"23";"34.1335";"2015-10-01";"";"2019-04-16"
"0303080308011";"23";"37.3071";"2015-10-01";"";"2019-04-16"
"0303080308012";"23";"107.4783";"2015-10-01";"";"2019-04-16"
"0303080308013";"23";"91.681";"2015-10-01";"";"2019-04-16"
"0303080308014";"23";"96.9703";"2015-10-01";"";"2019-04-16"
"0303080308015";"23";"90.4821";"2015-10-01";"";"2019-04-16"
"0303080308016";"23";"88.8518";"2015-10-01";"";"2019-04-16"
"0303080308017";"23";"42.808";"2015-10-01";"";"2019-04-16"
"0303080308018";"23";"48.65";"2015-10-01";"";"2019-04-16"
"0303080308019";"23";"60.7916";"2015-10-01";"";"2019-04-16"
"0303080308020";"23";"77.7713";"2015-10-01";"";"2019-04-16"
"0303080308021";"23";"77.5057";"2015-10-01";"";"2019-04-16"
"0303080308022";"23";"91.5527";"2015-10-01";"";"2019-04-16"
"0303080308023";"23";"104.7794";"2015-10-01";"";"2019-04-16"
"0303080308024";"23";"71.5817";"2015-10-01";"";"2019-04-16"
"0303080308025";"23";"55.7138";"2015-10-01";"";"2019-04-16"
"0303080308026";"23";"63.2281";"2015-10-01";"";"2019-04-16"
"0303080308027";"23";"80.8877";"2015-10-01";"";"2019-04-16"
"0303080308028";"23";"185.0622";"2015-10-01";"";"2019-04-16"
"0303080308029";"23";"57.1948";"2015-10-01";"";"2019-04-16"
"0303080308030";"23";"42.808";"2015-10-01";"";"2019-04-16"
"0303080308031";"23";"56.1643";"2015-10-01";"";"2019-04-16"
"0303080308032";"23";"54.71";"2015-10-01";"";"2019-04-16"
"0303080308033";"23";"36.2988";"2015-10-01";"";"2019-04-16"
"0303080308034";"23";"75.411";"2015-10-01";"";"2019-04-16"
"0303080308035";"23";"50.0014";"2015-10-01";"";"2019-04-16"
"0303080308036";"23";"46.5457";"2015-10-01";"";"2019-04-16"
"0303080308037";"23";"143.4455";"2015-10-01";"";"2019-04-16"
"0303080308038";"23";"64.6704";"2015-10-01";"";"2019-04-16"
"0303080308039";"23";"53.5276";"2015-10-01";"";"2019-04-16"
"0303080308040";"23";"46.5457";"2015-10-01";"";"2019-04-16"
"0303080308041";"23";"48.5204";"2015-10-01";"";"2019-04-16"
"0303080308042";"23";"52.5631";"2015-10-01";"";"2019-04-16"
"0303080308043";"23";"30.8189";"2015-10-01";"";"2019-04-16"
"0303080308044";"23";"41.327";"2015-10-01";"";"2019-04-16"
"0303080308045";"23";"34.1335";"2015-10-01";"";"2019-04-16"
