Product_ID;ProductLabel;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0303010301055";"0301055";"23";"1271.7789";"2012-10-01";"";"2019-04-16"
"0303010301056";"0301056";"23";"1794.326";"2012-10-01";"";"2019-04-16"
"0303010301057";"0301057";"23";"2270.6243";"2012-10-01";"";"2019-04-16"
"0303010301058";"0301058";"23";"1082.6145";"2012-10-01";"";"2019-04-16"
"0303010301059";"0301059";"23";"2803.4634";"2012-10-01";"";"2019-04-16"
"0303010301060";"0301060";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303010301061";"0301061";"23";"1271.7789";"2012-10-01";"";"2019-04-16"
"0303010301062";"0301062";"23";"1794.326";"2012-10-01";"";"2019-04-16"
"0303010301063";"0301063";"23";"2270.6243";"2012-10-01";"";"2019-04-16"
"0303010301064";"0301064";"23";"1082.6145";"2012-10-01";"";"2019-04-16"
"0303010301065";"0301065";"23";"2803.4634";"2012-10-01";"";"2019-04-16"
"0303010301066";"0301066";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303010301067";"0301067";"23";"2803.4634";"2012-10-01";"";"2019-04-16"
"0303010301068";"0301068";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303010301069";"0301069";"23";"1271.7789";"2012-10-01";"";"2019-04-16"
"0303010301070";"0301070";"23";"1794.326";"2012-10-01";"";"2019-04-16"
"0303010301071";"0301071";"23";"2270.6243";"2012-10-01";"";"2019-04-16"
"0303010301072";"0301072";"23";"1082.6145";"2012-10-01";"";"2019-04-16"
"0303010301073";"0301073";"23";"2803.4634";"2012-10-01";"";"2019-04-16"
"0303010301074";"0301074";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303010301075";"0301075";"23";"1271.7789";"2012-10-01";"";"2019-04-16"
"0303010301076";"0301076";"23";"1794.326";"2012-10-01";"";"2019-04-16"
"0303010301077";"0301077";"23";"2270.6243";"2012-10-01";"";"2019-04-16"
"0303010301078";"0301078";"23";"1082.6145";"2012-10-01";"";"2019-04-16"
"0303030303002";"0303002";"23";"1743.3864";"2012-01-01";"";"2019-04-16"
"0303030303003";"0303003";"23";"896.5116";"2012-10-01";"";"2019-04-16"
"0303030303004";"0303004";"23";"1225.4648";"2012-10-01";"";"2019-04-16"
"0303030303005";"0303005";"23";"1660.1392";"2012-10-01";"";"2019-04-16"
"0303030303006";"0303006";"23";"1404.9236";"2012-10-01";"";"2019-04-16"
"0303030303008";"0303008";"23";"1743.3864";"2012-01-01";"";"2019-04-16"
"0303030303009";"0303009";"23";"896.5116";"2012-10-01";"";"2019-04-16"
"0303030303010";"0303010";"23";"1225.4648";"2012-10-01";"";"2019-04-16"
"0303030303011";"0303011";"23";"1660.1392";"2012-10-01";"";"2019-04-16"
"0303030303012";"0303012";"23";"1404.9236";"2012-10-01";"";"2019-04-16"
"0303030303014";"0303014";"23";"1745.9812";"2012-01-01";"";"2019-04-16"
"0303030303015";"0303015";"23";"896.5116";"2012-10-01";"";"2019-04-16"
"0303030303016";"0303016";"23";"1225.4648";"2012-10-01";"";"2019-04-16"
"0303030303017";"0303017";"23";"1660.1392";"2012-10-01";"";"2019-04-16"
"0303030303019";"0303019";"23";"1743.3864";"2012-01-01";"";"2019-04-16"
"0303030303020";"0303020";"23";"896.5116";"2012-10-01";"";"2019-04-16"
"0303030303021";"0303021";"23";"1225.4648";"2012-10-01";"";"2019-04-16"
"0303030303022";"0303022";"23";"1660.1392";"2012-10-01";"";"2019-04-16"
"0303030303024";"0303024";"23";"1626.9327";"2012-01-01";"";"2019-04-16"
"0303030303025";"0303025";"23";"730.4717";"2012-10-01";"";"2019-04-16"
"0303030303026";"0303026";"23";"763.4973";"2012-10-01";"";"2019-04-16"
"0303030303027";"0303027";"23";"896.3162";"2012-10-01";"";"2019-04-16"
"0303030303028";"0303028";"23";"1045.42";"2012-10-01";"";"2019-04-16"
"0303030303030";"0303030";"23";"1626.9327";"2012-01-01";"";"2019-04-16"
"0303030303031";"0303031";"23";"730.4717";"2012-10-01";"";"2019-04-16"
"0303030303032";"0303032";"23";"763.4973";"2012-10-01";"";"2019-04-16"
"0303030303033";"0303033";"23";"896.3162";"2012-10-01";"";"2019-04-16"
"0303030303034";"0303034";"23";"1045.42";"2012-10-01";"";"2019-04-16"
"0303030303036";"0303036";"23";"1626.9327";"2012-01-01";"";"2019-04-16"
"0303030303037";"0303037";"23";"730.4717";"2012-10-01";"";"2019-04-16"
"0303030303038";"0303038";"23";"763.4973";"2012-10-01";"";"2019-04-16"
"0303030303039";"0303039";"23";"896.3162";"2012-10-01";"";"2019-04-16"
"0303030303041";"0303041";"23";"1626.9327";"2012-01-01";"";"2019-04-16"
"0303030303042";"0303042";"23";"730.4717";"2012-10-01";"";"2019-04-16"
"0303030303043";"0303043";"23";"763.4973";"2012-10-01";"";"2019-04-16"
"0303030303044";"0303044";"23";"896.3162";"2012-10-01";"";"2019-04-16"
"0303030303045";"0303045";"23";"995.9793";"2012-10-01";"";"2019-04-16"
"0303040304003";"0304003";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304004";"0304004";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304005";"0304005";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304006";"0304006";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304007";"0304007";"23";"416.3701";"2012-10-01";"";"2019-04-16"
"0303040304008";"0304008";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304009";"0304009";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304010";"0304010";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304011";"0304011";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304012";"0304012";"23";"229.1599";"2012-10-01";"";"2019-04-16"
"0303040304013";"0304013";"23";"195.9389";"2012-10-01";"";"2019-04-16"
"0303040304014";"0304014";"23";"162.7179";"2012-10-01";"";"2019-04-16"
"0303040304017";"0304017";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304018";"0304018";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304019";"0304019";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304020";"0304020";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304021";"0304021";"23";"416.3701";"2012-10-01";"";"2019-04-16"
"0303040304022";"0304022";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304023";"0304023";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304024";"0304024";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304025";"0304025";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304026";"0304026";"23";"229.1599";"2012-10-01";"";"2019-04-16"
"0303040304027";"0304027";"23";"195.9389";"2012-10-01";"";"2019-04-16"
"0303040304028";"0304028";"23";"162.7179";"2012-10-01";"";"2019-04-16"
"0303040304030";"0304030";"23";"1875.4896";"2012-10-01";"";"2019-04-16"
"0303040304031";"0304031";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304032";"0304032";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304033";"0304033";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304034";"0304034";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304035";"0304035";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303040304036";"0304036";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304037";"0304037";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304038";"0304038";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304039";"0304039";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304040";"0304040";"23";"148.9083";"2012-10-01";"";"2019-04-16"
"0303040304041";"0304041";"23";"195.9389";"2012-10-01";"";"2019-04-16"
"0303040304042";"0304042";"23";"194.2453";"2012-10-01";"";"2019-04-16"
"0303040304044";"0304044";"23";"1875.4896";"2012-10-01";"";"2019-04-16"
"0303040304045";"0304045";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304046";"0304046";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304047";"0304047";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304048";"0304048";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304049";"0304049";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303040304050";"0304050";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304051";"0304051";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304052";"0304052";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304053";"0304053";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304054";"0304054";"23";"148.9083";"2012-10-01";"";"2019-04-16"
"0303040304055";"0304055";"23";"195.9389";"2012-10-01";"";"2019-04-16"
"0303040304056";"0304056";"23";"194.2453";"2012-10-01";"";"2019-04-16"
"0303040304057";"0304057";"23";"1767.5538";"2012-10-01";"";"2019-04-16"
"0303040304059";"0304059";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304060";"0304060";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304061";"0304061";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304062";"0304062";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304063";"0304063";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303040304064";"0304064";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304065";"0304065";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304066";"0304066";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304067";"0304067";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304068";"0304068";"23";"1767.5538";"2012-10-01";"";"2019-04-16"
"0303040304070";"0304070";"23";"1298.0146";"2012-01-01";"";"2019-04-16"
"0303040304071";"0304071";"23";"1423.8351";"2012-01-01";"";"2019-04-16"
"0303040304072";"0304072";"23";"753.8472";"2012-01-01";"";"2019-04-16"
"0303040304073";"0304073";"23";"812.0107";"2012-01-01";"";"2019-04-16"
"0303040304074";"0304074";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303040304075";"0304075";"23";"536.2264";"2012-10-01";"";"2019-04-16"
"0303040304076";"0304076";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303040304077";"0304077";"23";"428.4209";"2012-10-01";"";"2019-04-16"
"0303040304078";"0304078";"23";"328.7578";"2012-10-01";"";"2019-04-16"
"0303050305001";"0305001";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305002";"0305002";"23";"5393.3354";"2012-10-01";"";"2019-04-16"
"0303050305003";"0305003";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305004";"0305004";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305005";"0305005";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305006";"0305006";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305008";"0305008";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305009";"0305009";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303050305010";"0305010";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303050305011";"0305011";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305012";"0305012";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305013";"0305013";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305014";"0305014";"23";"5393.3354";"2012-10-01";"";"2019-04-16"
"0303050305015";"0305015";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305016";"0305016";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305017";"0305017";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305018";"0305018";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305020";"0305020";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305021";"0305021";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303050305022";"0305022";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303050305023";"0305023";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305024";"0305024";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305025";"0305025";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305026";"0305026";"23";"5393.3354";"2012-10-01";"";"2019-04-16"
"0303050305027";"0305027";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305028";"0305028";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305029";"0305029";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305030";"0305030";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305032";"0305032";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305033";"0305033";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303050305034";"0305034";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303050305035";"0305035";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305036";"0305036";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305037";"0305037";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305039";"0305039";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305040";"0305040";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305041";"0305041";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305042";"0305042";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305043";"0305043";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305044";"0305044";"23";"870.2375";"2012-01-01";"";"2019-04-16"
"0303050305045";"0305045";"23";"526.3196";"2012-01-01";"";"2019-04-16"
"0303050305046";"0305046";"23";"410.0516";"2012-10-01";"";"2019-04-16"
"0303050305047";"0305047";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305048";"0305048";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305049";"0305049";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305051";"0305051";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305052";"0305052";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305053";"0305053";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305054";"0305054";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305055";"0305055";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305056";"0305056";"23";"870.2375";"2012-01-01";"";"2019-04-16"
"0303050305057";"0305057";"23";"526.3196";"2012-01-01";"";"2019-04-16"
"0303050305058";"0305058";"23";"410.0516";"2012-10-01";"";"2019-04-16"
"0303050305059";"0305059";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305060";"0305060";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305061";"0305061";"23";"4953.059";"2012-10-01";"";"2019-04-16"
"0303050305063";"0305063";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305064";"0305064";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305065";"0305065";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305066";"0305066";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305067";"0305067";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305068";"0305068";"23";"870.2375";"2012-01-01";"";"2019-04-16"
"0303050305069";"0305069";"23";"526.3196";"2012-01-01";"";"2019-04-16"
"0303050305070";"0305070";"23";"410.0516";"2012-10-01";"";"2019-04-16"
"0303050305071";"0305071";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305072";"0305072";"23";"361.9789";"2012-10-01";"";"2019-04-16"
"0303050305073";"0305073";"23";"4812.445";"2012-01-01";"";"2019-04-16"
"0303050305074";"0305074";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305075";"0305075";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305076";"0305076";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305077";"0305077";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305078";"0305078";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305080";"0305080";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305081";"0305081";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303050305082";"0305082";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303050305083";"0305083";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305084";"0305084";"23";"4812.445";"2012-01-01";"";"2019-04-16"
"0303050305085";"0305085";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305086";"0305086";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305087";"0305087";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305088";"0305088";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305089";"0305089";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305091";"0305091";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305092";"0305092";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303050305093";"0305093";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303050305094";"0305094";"23";"461.6419";"2012-10-01";"";"2019-04-16"
"0303050305095";"0305095";"23";"4812.445";"2012-01-01";"";"2019-04-16"
"0303050305096";"0305096";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305097";"0305097";"23";"2093.8364";"2012-10-01";"";"2019-04-16"
"0303050305098";"0305098";"23";"2992.4976";"2012-10-01";"";"2019-04-16"
"0303050305099";"0305099";"23";"760.5009";"2012-10-01";"";"2019-04-16"
"0303050305100";"0305100";"23";"1657.1428";"2012-10-01";"";"2019-04-16"
"0303050305102";"0305102";"23";"626.9507";"2012-01-01";"";"2019-04-16"
"0303050305103";"0305103";"23";"730.5565";"2012-01-01";"";"2019-04-16"
"0303060306001";"0306001";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306002";"0306002";"23";"506.2623";"2012-10-01";"";"2019-04-16"
"0303060306003";"0306003";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306004";"0306004";"23";"438.2833";"2012-01-01";"";"2019-04-16"
"0303060306005";"0306005";"23";"472.6505";"2012-10-01";"";"2019-04-16"
"0303060306007";"0306007";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306008";"0306008";"23";"302.181";"2012-10-01";"";"2019-04-16"
"0303060306009";"0306009";"23";"259.0588";"2012-10-01";"";"2019-04-16"
"0303060306010";"0306010";"23";"347.4528";"2012-10-01";"";"2019-04-16"
"0303060306011";"0306011";"23";"362.4348";"2012-10-01";"";"2019-04-16"
"0303060306012";"0306012";"23";"407.3809";"2012-10-01";"";"2019-04-16"
"0303060306013";"0306013";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0303060306014";"0306014";"23";"479.2947";"2012-10-01";"";"2019-04-16"
"0303060306016";"0306016";"23";"433.6631";"2012-01-01";"";"2019-04-16"
"0303060306017";"0306017";"23";"451.0894";"2012-10-01";"";"2019-04-16"
"0303060306019";"0306019";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306020";"0306020";"23";"492.062";"2012-10-01";"";"2019-04-16"
"0303060306021";"0306021";"23";"509.3239";"2012-10-01";"";"2019-04-16"
"0303060306022";"0306022";"23";"535.2493";"2012-10-01";"";"2019-04-16"
"0303060306023";"0306023";"23";"494.2116";"2012-10-01";"";"2019-04-16"
"0303060306024";"0306024";"23";"338.7242";"2012-10-01";"";"2019-04-16"
"0303060306025";"0306025";"23";"488.2839";"2012-10-01";"";"2019-04-16"
"0303060306026";"0306026";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303060306027";"0306027";"23";"440.3414";"2012-10-01";"";"2019-04-16"
"0303060306028";"0306028";"23";"563.1289";"2012-10-01";"";"2019-04-16"
"0303060306029";"0306029";"23";"587.1002";"2012-10-01";"";"2019-04-16"
"0303060306030";"0306030";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306031";"0306031";"23";"506.2623";"2012-10-01";"";"2019-04-16"
"0303060306032";"0306032";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306033";"0306033";"23";"438.2833";"2012-01-01";"";"2019-04-16"
"0303060306034";"0306034";"23";"472.6505";"2012-10-01";"";"2019-04-16"
"0303060306036";"0306036";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306037";"0306037";"23";"302.181";"2012-10-01";"";"2019-04-16"
"0303060306038";"0306038";"23";"259.0588";"2012-10-01";"";"2019-04-16"
"0303060306039";"0306039";"23";"347.4528";"2012-10-01";"";"2019-04-16"
"0303060306040";"0306040";"23";"362.4348";"2012-10-01";"";"2019-04-16"
"0303060306041";"0306041";"23";"407.3809";"2012-10-01";"";"2019-04-16"
"0303060306042";"0306042";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0303060306043";"0306043";"23";"479.2947";"2012-10-01";"";"2019-04-16"
"0303060306045";"0306045";"23";"433.6631";"2012-01-01";"";"2019-04-16"
"0303060306046";"0306046";"23";"451.0894";"2012-10-01";"";"2019-04-16"
"0303060306048";"0306048";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306049";"0306049";"23";"492.062";"2012-10-01";"";"2019-04-16"
"0303060306050";"0306050";"23";"509.3239";"2012-10-01";"";"2019-04-16"
"0303060306051";"0306051";"23";"535.2493";"2012-10-01";"";"2019-04-16"
"0303060306052";"0306052";"23";"494.2116";"2012-10-01";"";"2019-04-16"
"0303060306053";"0306053";"23";"338.7242";"2012-10-01";"";"2019-04-16"
"0303060306054";"0306054";"23";"488.2839";"2012-10-01";"";"2019-04-16"
"0303060306055";"0306055";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303060306056";"0306056";"23";"440.3414";"2012-10-01";"";"2019-04-16"
"0303060306057";"0306057";"23";"563.1289";"2012-10-01";"";"2019-04-16"
"0303060306058";"0306058";"23";"587.1002";"2012-10-01";"";"2019-04-16"
"0303060306059";"0306059";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306060";"0306060";"23";"506.2623";"2012-10-01";"";"2019-04-16"
"0303060306061";"0306061";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306062";"0306062";"23";"438.2833";"2012-01-01";"";"2019-04-16"
"0303060306063";"0306063";"23";"472.6505";"2012-10-01";"";"2019-04-16"
"0303060306065";"0306065";"23";"262.3809";"2012-10-01";"";"2019-04-16"
"0303060306066";"0306066";"23";"302.181";"2012-10-01";"";"2019-04-16"
"0303060306067";"0306067";"23";"259.0588";"2012-10-01";"";"2019-04-16"
"0303060306068";"0306068";"23";"347.4528";"2012-10-01";"";"2019-04-16"
"0303060306069";"0306069";"23";"362.4348";"2012-10-01";"";"2019-04-16"
"0303060306070";"0306070";"23";"407.3809";"2012-10-01";"";"2019-04-16"
"0303060306071";"0306071";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0303060306072";"0306072";"23";"479.2947";"2012-10-01";"";"2019-04-16"
"0303060306074";"0306074";"23";"433.6631";"2012-01-01";"";"2019-04-16"
"0303060306075";"0306075";"23";"451.0894";"2012-10-01";"";"2019-04-16"
"0303060306077";"0306077";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306078";"0306078";"23";"492.062";"2012-10-01";"";"2019-04-16"
"0303060306079";"0306079";"23";"509.3239";"2012-10-01";"";"2019-04-16"
"0303060306080";"0306080";"23";"535.2493";"2012-10-01";"";"2019-04-16"
"0303060306081";"0306081";"23";"494.2116";"2012-10-01";"";"2019-04-16"
"0303060306082";"0306082";"23";"338.7242";"2012-10-01";"";"2019-04-16"
"0303060306083";"0306083";"23";"488.2839";"2012-10-01";"";"2019-04-16"
"0303060306084";"0306084";"23";"569.1217";"2012-10-01";"";"2019-04-16"
"0303060306085";"0306085";"23";"440.3414";"2012-10-01";"";"2019-04-16"
"0303060306086";"0306086";"23";"563.1289";"2012-10-01";"";"2019-04-16"
"0303060306087";"0306087";"23";"587.1002";"2012-10-01";"";"2019-04-16"
"0303060306088";"0306088";"23";"362.4348";"2012-10-01";"";"2019-04-16"
"0303060306089";"0306089";"23";"407.3809";"2012-10-01";"";"2019-04-16"
"0303060306090";"0306090";"23";"386.4061";"2012-10-01";"";"2019-04-16"
"0303060306091";"0306091";"23";"465.6878";"2012-01-01";"";"2019-04-16"
"0303060306092";"0306092";"23";"473.3019";"2012-10-01";"";"2019-04-16"
"0303060306095";"0306095";"23";"353.4456";"2012-10-01";"";"2019-04-16"
"0303060306096";"0306096";"23";"476.2983";"2012-10-01";"";"2019-04-16"
"0303060306098";"0306098";"23";"509.3239";"2012-10-01";"";"2019-04-16"
"0303060306101";"0306101";"23";"338.7242";"2012-10-01";"";"2019-04-16"
"0303080308001";"0308001";"23";"42.9919";"2012-10-01";"";"2019-04-16"
"0303080308002";"0308002";"23";"132.4933";"2012-10-01";"";"2019-04-16"
"0303080308003";"0308003";"23";"59.7327";"2012-10-01";"";"2019-04-16"
"0303080308004";"0308004";"23";"49.4407";"2012-10-01";"";"2019-04-16"
"0303080308005";"0308005";"23";"42.9919";"2012-10-01";"";"2019-04-16"
"0303080308006";"0308006";"23";"44.8158";"2012-10-01";"";"2019-04-16"
"0303080308007";"0308007";"23";"48.0371";"2012-01-01";"";"2019-04-16"
"0303080308008";"0308008";"23";"28.4659";"2012-10-01";"";"2019-04-16"
"0303080308009";"0308009";"23";"38.1716";"2012-10-01";"";"2019-04-16"
"0303080308010";"0308010";"23";"31.5274";"2012-10-01";"";"2019-04-16"
"0303080308011";"0308011";"23";"34.4587";"2012-10-01";"";"2019-04-16"
"0303080308012";"0308012";"23";"99.2722";"2012-10-01";"";"2019-04-16"
"0303080308013";"0308013";"23";"84.681";"2012-10-01";"";"2019-04-16"
"0303080308014";"0308014";"23";"89.5665";"2012-10-01";"";"2019-04-16"
"0303080308015";"0308015";"23";"83.5737";"2012-10-01";"";"2019-04-16"
"0303080308016";"0308016";"23";"81.2011";"2012-01-01";"";"2019-04-16"
"0303080308017";"0308017";"23";"39.5395";"2012-10-01";"";"2019-04-16"
"0303080308019";"0308019";"23";"56.15";"2012-10-01";"";"2019-04-16"
"0303080308020";"0308020";"23";"71.0747";"2012-01-01";"";"2019-04-16"
"0303080308021";"0308021";"23";"71.588";"2012-10-01";"";"2019-04-16"
"0303080308022";"0308022";"23";"83.6694";"2012-01-01";"";"2019-04-16"
"0303080308024";"0308024";"23";"66.1163";"2012-10-01";"";"2019-04-16"
"0303080308025";"0308025";"23";"51.46";"2012-10-01";"";"2019-04-16"
"0303080308026";"0308026";"23";"57.7838";"2012-01-01";"";"2019-04-16"
"0303080308027";"0308027";"23";"73.9227";"2012-01-01";"";"2019-04-16"
"0303080308029";"0308029";"23";"52.8279";"2012-10-01";"";"2019-04-16"
"0303080308030";"0308030";"23";"39.5395";"2012-10-01";"";"2019-04-16"
"0303080308031";"0308031";"23";"51.3282";"2012-01-01";"";"2019-04-16"
"0303080308032";"0308032";"23";"49.9991";"2012-01-01";"";"2019-04-16"
"0303080308035";"0308035";"23";"46.1837";"2012-10-01";"";"2019-04-16"
"0303080308036";"0308036";"23";"42.9919";"2012-10-01";"";"2019-04-16"
"0303080308037";"0308037";"23";"132.4933";"2012-10-01";"";"2019-04-16"
"0303080308038";"0308038";"23";"59.7327";"2012-10-01";"";"2019-04-16"
"0303080308039";"0308039";"23";"49.4407";"2012-10-01";"";"2019-04-16"
