Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0303010301056";"23";"1826.6304";"2013-10-01";"";"2019-04-16"
"0303010301057";"23";"2311.5037";"2013-10-01";"";"2019-04-16"
"0303010301058";"23";"1102.1053";"2013-10-01";"";"2019-04-16"
"0303010301059";"23";"2853.9358";"2013-10-01";"";"2019-04-16"
"0303010301060";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303010301061";"23";"1294.6755";"2013-10-01";"";"2019-04-16"
"0303010301062";"23";"1826.6304";"2013-10-01";"";"2019-04-16"
"0303010301063";"23";"2311.5037";"2013-10-01";"";"2019-04-16"
"0303010301064";"23";"1102.1053";"2013-10-01";"";"2019-04-16"
"0303010301065";"23";"2853.9358";"2013-10-01";"";"2019-04-16"
"0303010301066";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303010301067";"23";"2853.9358";"2013-10-01";"";"2019-04-16"
"0303010301068";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303010301069";"23";"1294.6755";"2013-10-01";"";"2019-04-16"
"0303010301070";"23";"1826.6304";"2013-10-01";"";"2019-04-16"
"0303010301071";"23";"2311.5037";"2013-10-01";"";"2019-04-16"
"0303010301072";"23";"1102.1053";"2013-10-01";"";"2019-04-16"
"0303010301073";"23";"2853.9358";"2013-10-01";"";"2019-04-16"
"0303010301074";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303010301075";"23";"1294.6755";"2013-10-01";"";"2019-04-16"
"0303010301076";"23";"1826.6304";"2013-10-01";"";"2019-04-16"
"0303010301077";"23";"2311.5037";"2013-10-01";"";"2019-04-16"
"0303010301078";"23";"1102.1053";"2013-10-01";"";"2019-04-16"
"0303030303001";"23";"2031.9255";"2012-01-01";"";"2019-04-16"
"0303030303002";"23";"1742.0641";"2013-10-01";"";"2019-04-16"
"0303030303003";"23";"912.6521";"2013-10-01";"";"2019-04-16"
"0303030303004";"23";"1247.5277";"2013-10-01";"";"2019-04-16"
"0303030303005";"23";"1690.0276";"2013-10-01";"";"2019-04-16"
"0303030303006";"23";"1430.2172";"2013-10-01";"";"2019-04-16"
"0303030303007";"23";"2031.9255";"2012-01-01";"";"2019-04-16"
"0303030303008";"23";"1742.0641";"2013-10-01";"";"2019-04-16"
"0303030303009";"23";"912.6521";"2013-10-01";"";"2019-04-16"
"0303030303010";"23";"1247.5277";"2013-10-01";"";"2019-04-16"
"0303030303011";"23";"1690.0276";"2013-10-01";"";"2019-04-16"
"0303030303012";"23";"1430.2172";"2013-10-01";"";"2019-04-16"
"0303030303013";"23";"2031.9255";"2012-01-01";"";"2019-04-16"
"0303030303014";"23";"1744.6571";"2013-10-01";"";"2019-04-16"
"0303030303015";"23";"912.6521";"2013-10-01";"";"2019-04-16"
"0303030303016";"23";"1247.5277";"2013-10-01";"";"2019-04-16"
"0303030303017";"23";"1690.0276";"2013-10-01";"";"2019-04-16"
"0303030303018";"23";"2031.9255";"2012-01-01";"";"2019-04-16"
"0303030303019";"23";"1742.0641";"2013-10-01";"";"2019-04-16"
"0303030303020";"23";"912.6521";"2013-10-01";"";"2019-04-16"
"0303030303021";"23";"1247.5277";"2013-10-01";"";"2019-04-16"
"0303030303022";"23";"1690.0276";"2013-10-01";"";"2019-04-16"
"0303030303023";"23";"1927.054";"2012-01-01";"";"2019-04-16"
"0303030303024";"23";"1625.6989";"2013-10-01";"";"2019-04-16"
"0303030303025";"23";"743.6228";"2013-10-01";"";"2019-04-16"
"0303030303026";"23";"777.243";"2013-10-01";"";"2019-04-16"
"0303030303027";"23";"912.4531";"2013-10-01";"";"2019-04-16"
"0303030303028";"23";"1064.2413";"2013-10-01";"";"2019-04-16"
"0303030303029";"23";"1927.054";"2012-01-01";"";"2019-04-16"
"0303030303030";"23";"1625.6989";"2013-10-01";"";"2019-04-16"
"0303030303031";"23";"743.6228";"2013-10-01";"";"2019-04-16"
"0303030303032";"23";"777.243";"2013-10-01";"";"2019-04-16"
"0303030303033";"23";"912.4531";"2013-10-01";"";"2019-04-16"
"0303030303034";"23";"1064.2413";"2013-10-01";"";"2019-04-16"
"0303030303035";"23";"1927.054";"2012-01-01";"";"2019-04-16"
"0303030303036";"23";"1625.6989";"2013-10-01";"";"2019-04-16"
"0303030303037";"23";"743.6228";"2013-10-01";"";"2019-04-16"
"0303030303038";"23";"777.243";"2013-10-01";"";"2019-04-16"
"0303030303039";"23";"912.4531";"2013-10-01";"";"2019-04-16"
"0303030303040";"23";"1927.054";"2012-01-01";"";"2019-04-16"
"0303030303041";"23";"1625.6989";"2013-10-01";"";"2019-04-16"
"0303030303042";"23";"743.6228";"2013-10-01";"";"2019-04-16"
"0303030303043";"23";"777.243";"2013-10-01";"";"2019-04-16"
"0303030303044";"23";"912.4531";"2013-10-01";"";"2019-04-16"
"0303030303045";"23";"1013.9105";"2013-10-01";"";"2019-04-16"
"0303040304001";"23";"1717.3741";"2012-01-01";"";"2019-04-16"
"0303040304002";"23";"1822.2457";"2012-01-01";"";"2019-04-16"
"0303040304003";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304004";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304005";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304006";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304007";"23";"423.8663";"2013-10-01";"";"2019-04-16"
"0303040304008";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304009";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304010";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304011";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304012";"23";"233.2856";"2013-10-01";"";"2019-04-16"
"0303040304013";"23";"199.4665";"2013-10-01";"";"2019-04-16"
"0303040304014";"23";"165.6474";"2013-10-01";"";"2019-04-16"
"0303040304015";"23";"1717.3741";"2012-01-01";"";"2019-04-16"
"0303040304016";"23";"1822.2457";"2012-01-01";"";"2019-04-16"
"0303040304017";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304018";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304019";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304020";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304021";"23";"423.8663";"2013-10-01";"";"2019-04-16"
"0303040304022";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304023";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304024";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304025";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304026";"23";"233.2856";"2013-10-01";"";"2019-04-16"
"0303040304027";"23";"199.4665";"2013-10-01";"";"2019-04-16"
"0303040304028";"23";"165.6474";"2013-10-01";"";"2019-04-16"
"0303040304029";"23";"1717.3741";"2012-01-01";"";"2019-04-16"
"0303040304030";"23";"1909.2551";"2013-10-01";"";"2019-04-16"
"0303040304031";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304032";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304033";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304034";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304035";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303040304036";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304037";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304038";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304039";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304040";"23";"151.5892";"2013-10-01";"";"2019-04-16"
"0303040304041";"23";"199.4665";"2013-10-01";"";"2019-04-16"
"0303040304042";"23";"197.7424";"2013-10-01";"";"2019-04-16"
"0303040304043";"23";"1717.3741";"2012-01-01";"";"2019-04-16"
"0303040304044";"23";"1909.2551";"2013-10-01";"";"2019-04-16"
"0303040304045";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304046";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304047";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304048";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304049";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303040304050";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304051";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304052";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304053";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304054";"23";"151.5892";"2013-10-01";"";"2019-04-16"
"0303040304055";"23";"199.4665";"2013-10-01";"";"2019-04-16"
"0303040304056";"23";"197.7424";"2013-10-01";"";"2019-04-16"
"0303040304057";"23";"1799.3761";"2013-10-01";"";"2019-04-16"
"0303040304058";"23";"1822.2457";"2012-01-01";"";"2019-04-16"
"0303040304059";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304060";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304061";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304062";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304063";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303040304064";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304065";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304066";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304067";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304068";"23";"1799.3761";"2013-10-01";"";"2019-04-16"
"0303040304069";"23";"1822.2457";"2012-01-01";"";"2019-04-16"
"0303040304070";"23";"1297.0302";"2013-10-01";"";"2019-04-16"
"0303040304071";"23";"1422.7552";"2013-10-01";"";"2019-04-16"
"0303040304072";"23";"753.2755";"2013-10-01";"";"2019-04-16"
"0303040304073";"23";"811.3949";"2013-10-01";"";"2019-04-16"
"0303040304074";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303040304075";"23";"545.8804";"2013-10-01";"";"2019-04-16"
"0303040304076";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303040304077";"23";"436.134";"2013-10-01";"";"2019-04-16"
"0303040304078";"23";"334.6767";"2013-10-01";"";"2019-04-16"
"0303050305001";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305002";"23";"5490.4346";"2013-10-01";"";"2019-04-16"
"0303050305003";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305004";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305005";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305006";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305007";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305008";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305009";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303050305010";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303050305011";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305012";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305013";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305014";"23";"5490.4346";"2013-10-01";"";"2019-04-16"
"0303050305015";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305016";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305017";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305018";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305019";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305020";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305021";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303050305022";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303050305023";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305024";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305025";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305026";"23";"5490.4346";"2013-10-01";"";"2019-04-16"
"0303050305027";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305028";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305029";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305030";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305031";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305032";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305033";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303050305034";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303050305035";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305036";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305037";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305038";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305039";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305040";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305041";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305042";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305043";"23";"961.7843";"2013-10-01";"";"2019-04-16"
"0303050305044";"23";"869.5775";"2013-10-01";"";"2019-04-16"
"0303050305045";"23";"525.9205";"2013-10-01";"";"2019-04-16"
"0303050305046";"23";"417.434";"2013-10-01";"";"2019-04-16"
"0303050305047";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305048";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305049";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305050";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305051";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305052";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305053";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305054";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305055";"23";"961.7843";"2013-10-01";"";"2019-04-16"
"0303050305056";"23";"869.5775";"2013-10-01";"";"2019-04-16"
"0303050305057";"23";"525.9205";"2013-10-01";"";"2019-04-16"
"0303050305058";"23";"417.434";"2013-10-01";"";"2019-04-16"
"0303050305059";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305060";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305061";"23";"5042.232";"2013-10-01";"";"2019-04-16"
"0303050305062";"23";"5240.222";"2012-01-01";"";"2019-04-16"
"0303050305063";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305064";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305065";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305066";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305067";"23";"961.7843";"2013-10-01";"";"2019-04-16"
"0303050305068";"23";"869.5775";"2013-10-01";"";"2019-04-16"
"0303050305069";"23";"525.9205";"2013-10-01";"";"2019-04-16"
"0303050305070";"23";"417.434";"2013-10-01";"";"2019-04-16"
"0303050305071";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305072";"23";"368.4958";"2013-10-01";"";"2019-04-16"
"0303050305073";"23";"4808.7954";"2013-10-01";"";"2019-04-16"
"0303050305074";"23";"5236.248";"2013-10-01";"";"2019-04-16"
"0303050305075";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305076";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305077";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305078";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305079";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305080";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305081";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303050305082";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303050305083";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305084";"23";"4808.7954";"2013-10-01";"";"2019-04-16"
"0303050305085";"23";"5236.248";"2013-10-01";"";"2019-04-16"
"0303050305086";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305087";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305088";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305089";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305090";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305091";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305092";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303050305093";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303050305094";"23";"469.9531";"2013-10-01";"";"2019-04-16"
"0303050305095";"23";"4808.7954";"2013-10-01";"";"2019-04-16"
"0303050305096";"23";"5236.248";"2013-10-01";"";"2019-04-16"
"0303050305097";"23";"2131.533";"2013-10-01";"";"2019-04-16"
"0303050305098";"23";"3046.3733";"2013-10-01";"";"2019-04-16"
"0303050305099";"23";"774.1926";"2013-10-01";"";"2019-04-16"
"0303050305100";"23";"1686.9773";"2013-10-01";"";"2019-04-16"
"0303050305101";"23";"962.5143";"2012-01-01";"";"2019-04-16"
"0303050305102";"23";"626.4753";"2013-10-01";"";"2019-04-16"
"0303050305103";"23";"730.0024";"2013-10-01";"";"2019-04-16"
"0303060306001";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306002";"23";"515.3769";"2013-10-01";"";"2019-04-16"
"0303060306003";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306004";"23";"437.9509";"2013-10-01";"";"2019-04-16"
"0303060306005";"23";"481.1599";"2013-10-01";"";"2019-04-16"
"0303060306006";"23";"280.7544";"2012-01-01";"";"2019-04-16"
"0303060306007";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306008";"23";"307.6214";"2013-10-01";"";"2019-04-16"
"0303060306009";"23";"263.7228";"2013-10-01";"";"2019-04-16"
"0303060306010";"23";"353.7082";"2013-10-01";"";"2019-04-16"
"0303060306011";"23";"368.96";"2013-10-01";"";"2019-04-16"
"0303060306012";"23";"414.7152";"2013-10-01";"";"2019-04-16"
"0303060306013";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0303060306014";"23";"487.9237";"2013-10-01";"";"2019-04-16"
"0303060306015";"23";"459.8651";"2012-01-01";"";"2019-04-16"
"0303060306016";"23";"433.3342";"2013-10-01";"";"2019-04-16"
"0303060306017";"23";"459.2106";"2013-10-01";"";"2019-04-16"
"0303060306018";"23";"343.4115";"2012-01-01";"";"2019-04-16"
"0303060306019";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306020";"23";"500.9208";"2013-10-01";"";"2019-04-16"
"0303060306021";"23";"518.4935";"2013-10-01";"";"2019-04-16"
"0303060306022";"23";"544.8857";"2013-10-01";"";"2019-04-16"
"0303060306023";"23";"503.1091";"2013-10-01";"";"2019-04-16"
"0303060306024";"23";"344.8224";"2013-10-01";"";"2019-04-16"
"0303060306025";"23";"497.0748";"2013-10-01";"";"2019-04-16"
"0303060306026";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303060306027";"23";"448.2691";"2013-10-01";"";"2019-04-16"
"0303060306028";"23";"573.2672";"2013-10-01";"";"2019-04-16"
"0303060306029";"23";"597.6701";"2013-10-01";"";"2019-04-16"
"0303060306030";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306031";"23";"515.3769";"2013-10-01";"";"2019-04-16"
"0303060306032";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306033";"23";"437.9509";"2013-10-01";"";"2019-04-16"
"0303060306034";"23";"481.1599";"2013-10-01";"";"2019-04-16"
"0303060306035";"23";"280.7544";"2012-01-01";"";"2019-04-16"
"0303060306036";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306037";"23";"307.6214";"2013-10-01";"";"2019-04-16"
"0303060306038";"23";"263.7228";"2013-10-01";"";"2019-04-16"
"0303060306039";"23";"353.7082";"2013-10-01";"";"2019-04-16"
"0303060306040";"23";"368.96";"2013-10-01";"";"2019-04-16"
"0303060306041";"23";"414.7152";"2013-10-01";"";"2019-04-16"
"0303060306042";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0303060306043";"23";"487.9237";"2013-10-01";"";"2019-04-16"
"0303060306044";"23";"459.8651";"2012-01-01";"";"2019-04-16"
"0303060306045";"23";"433.3342";"2013-10-01";"";"2019-04-16"
"0303060306046";"23";"459.2106";"2013-10-01";"";"2019-04-16"
"0303060306047";"23";"343.4115";"2012-01-01";"";"2019-04-16"
"0303060306048";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306049";"23";"500.9208";"2013-10-01";"";"2019-04-16"
"0303060306050";"23";"518.4935";"2013-10-01";"";"2019-04-16"
"0303060306051";"23";"544.8857";"2013-10-01";"";"2019-04-16"
"0303060306052";"23";"503.1091";"2013-10-01";"";"2019-04-16"
"0303060306053";"23";"344.8224";"2013-10-01";"";"2019-04-16"
"0303060306054";"23";"497.0748";"2013-10-01";"";"2019-04-16"
"0303060306055";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303060306056";"23";"448.2691";"2013-10-01";"";"2019-04-16"
"0303060306057";"23";"573.2672";"2013-10-01";"";"2019-04-16"
"0303060306058";"23";"597.6701";"2013-10-01";"";"2019-04-16"
"0303060306059";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306060";"23";"515.3769";"2013-10-01";"";"2019-04-16"
"0303060306061";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306062";"23";"437.9509";"2013-10-01";"";"2019-04-16"
"0303060306063";"23";"481.1599";"2013-10-01";"";"2019-04-16"
"0303060306064";"23";"280.7544";"2012-01-01";"";"2019-04-16"
"0303060306065";"23";"267.1047";"2013-10-01";"";"2019-04-16"
"0303060306066";"23";"307.6214";"2013-10-01";"";"2019-04-16"
"0303060306067";"23";"263.7228";"2013-10-01";"";"2019-04-16"
"0303060306068";"23";"353.7082";"2013-10-01";"";"2019-04-16"
"0303060306069";"23";"368.96";"2013-10-01";"";"2019-04-16"
"0303060306070";"23";"414.7152";"2013-10-01";"";"2019-04-16"
"0303060306071";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0303060306072";"23";"487.9237";"2013-10-01";"";"2019-04-16"
"0303060306073";"23";"459.8651";"2012-01-01";"";"2019-04-16"
"0303060306074";"23";"433.3342";"2013-10-01";"";"2019-04-16"
"0303060306075";"23";"459.2106";"2013-10-01";"";"2019-04-16"
"0303060306076";"23";"343.4115";"2012-01-01";"";"2019-04-16"
"0303060306077";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306078";"23";"500.9208";"2013-10-01";"";"2019-04-16"
"0303060306079";"23";"518.4935";"2013-10-01";"";"2019-04-16"
"0303060306080";"23";"544.8857";"2013-10-01";"";"2019-04-16"
"0303060306081";"23";"503.1091";"2013-10-01";"";"2019-04-16"
"0303060306082";"23";"344.8224";"2013-10-01";"";"2019-04-16"
"0303060306083";"23";"497.0748";"2013-10-01";"";"2019-04-16"
"0303060306084";"23";"579.3679";"2013-10-01";"";"2019-04-16"
"0303060306085";"23";"448.2691";"2013-10-01";"";"2019-04-16"
"0303060306086";"23";"573.2672";"2013-10-01";"";"2019-04-16"
"0303060306087";"23";"597.6701";"2013-10-01";"";"2019-04-16"
"0303060306088";"23";"368.96";"2013-10-01";"";"2019-04-16"
"0303060306089";"23";"414.7152";"2013-10-01";"";"2019-04-16"
"0303060306090";"23";"393.3628";"2013-10-01";"";"2019-04-16"
"0303060306091";"23";"465.3346";"2013-10-01";"";"2019-04-16"
"0303060306092";"23";"481.823";"2013-10-01";"";"2019-04-16"
"0303060306093";"23";"433.6631";"2012-01-01";"";"2019-04-16"
"0303060306094";"23";"438.2833";"2012-01-01";"";"2019-04-16"
"0303060306095";"23";"359.8089";"2013-10-01";"";"2019-04-16"
"0303060306096";"23";"484.8733";"2013-10-01";"";"2019-04-16"
"0303060306097";"23";"478.0927";"2012-01-01";"";"2019-04-16"
"0303060306098";"23";"518.4935";"2013-10-01";"";"2019-04-16"
"0303060306099";"23";"520.0539";"2012-01-01";"";"2019-04-16"
"0303060306100";"23";"480.1812";"2012-01-01";"";"2019-04-16"
"0303060306101";"23";"344.8224";"2013-10-01";"";"2019-04-16"
"0303080308001";"23";"43.7659";"2013-10-01";"";"2019-04-16"
"0303080308002";"23";"134.8786";"2013-10-01";"";"2019-04-16"
"0303080308003";"23";"60.8081";"2013-10-01";"";"2019-04-16"
"0303080308004";"23";"50.3308";"2013-10-01";"";"2019-04-16"
"0303080308005";"23";"43.7659";"2013-10-01";"";"2019-04-16"
"0303080308006";"23";"45.6227";"2013-10-01";"";"2019-04-16"
"0303080308007";"23";"48.0007";"2013-10-01";"";"2019-04-16"
"0303080308008";"23";"28.9783";"2013-10-01";"";"2019-04-16"
"0303080308009";"23";"38.8588";"2013-10-01";"";"2019-04-16"
"0303080308010";"23";"32.095";"2013-10-01";"";"2019-04-16"
"0303080308011";"23";"35.079";"2013-10-01";"";"2019-04-16"
"0303080308012";"23";"101.0595";"2013-10-01";"";"2019-04-16"
"0303080308013";"23";"86.2056";"2013-10-01";"";"2019-04-16"
"0303080308014";"23";"91.179";"2013-10-01";"";"2019-04-16"
"0303080308015";"23";"85.0783";"2013-10-01";"";"2019-04-16"
"0303080308016";"23";"81.1395";"2013-10-01";"";"2019-04-16"
"0303080308017";"23";"40.2514";"2013-10-01";"";"2019-04-16"
"0303080308018";"23";"44.8726";"2012-01-01";"";"2019-04-16"
"0303080308019";"23";"57.1609";"2013-10-01";"";"2019-04-16"
"0303080308020";"23";"71.0208";"2013-10-01";"";"2019-04-16"
"0303080308021";"23";"72.8769";"2013-10-01";"";"2019-04-16"
"0303080308022";"23";"83.6059";"2013-10-01";"";"2019-04-16"
"0303080308023";"23";"96.6438";"2012-01-01";"";"2019-04-16"
"0303080308024";"23";"67.3067";"2013-10-01";"";"2019-04-16"
"0303080308025";"23";"52.3865";"2013-10-01";"";"2019-04-16"
"0303080308026";"23";"57.7399";"2013-10-01";"";"2019-04-16"
"0303080308027";"23";"73.8667";"2013-10-01";"";"2019-04-16"
"0303080308028";"23";"170.6931";"2012-01-01";"";"2019-04-16"
"0303080308029";"23";"53.779";"2013-10-01";"";"2019-04-16"
"0303080308030";"23";"40.2514";"2013-10-01";"";"2019-04-16"
"0303080308031";"23";"51.2893";"2013-10-01";"";"2019-04-16"
"0303080308032";"23";"49.9612";"2013-10-01";"";"2019-04-16"
"0303080308033";"23";"33.4804";"2012-01-01";"";"2019-04-16"
"0303080308034";"23";"69.5557";"2012-01-01";"";"2019-04-16"
"0303080308035";"23";"47.0152";"2013-10-01";"";"2019-04-16"
"0303080308036";"23";"43.7659";"2013-10-01";"";"2019-04-16"
"0303080308037";"23";"134.8786";"2013-10-01";"";"2019-04-16"
"0303080308038";"23";"60.8081";"2013-10-01";"";"2019-04-16"
"0303080308039";"23";"50.3308";"2013-10-01";"";"2019-04-16"
"0303080308040";"23";"43.7659";"2013-10-01";"";"2019-04-16"
"0303080308041";"23";"45.6227";"2013-10-01";"";"2019-04-16"
"0303080308042";"23";"48.0007";"2013-10-01";"";"2019-04-16"
"0303080308043";"23";"28.9783";"2013-10-01";"";"2019-04-16"
"0303080308044";"23";"38.8588";"2013-10-01";"";"2019-04-16"
"0303080308045";"23";"32.095";"2013-10-01";"";"2019-04-16"
"0303080308046";"23";"35.079";"2013-10-01";"";"2019-04-16"
